RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
CLASS,,,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
CHURCH,slash,0.875525,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
SLOW,slash,1.187985,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
SAME,slash,1.60685,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
TOUR,z,0.886675,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
MARRY,slash,1.412865,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
REAL,z,1.57274,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
ARMS,slash,1.015895,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
GHOST,slash,1.501695,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
STING,z,0.911125,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
LOOK,slash,1.081665,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
BUCKET,z,0.9111,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
THIEF,slash,1.19946,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
RAIN,slash,1.530705,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
BREAD,slash,1.57968,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
PROBLEM,slash,0.86361,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
FAKE,z,1.148085,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
SHEETS,slash,1.28341,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
YELLOW,z,0.77921,JJ,1,2020-12-12_17h59.58.696,DelayedExpNT,2020.1.3,60
