participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,NIGHT,1217.905,firstword,firstword,,1,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,LIGHT,1027.57,GRAND,Identical,1.940000002,2,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,DOCTOR,1167.305,YARN,Related,1.465000008,3,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,SKIN,1182.185,TOPIC,Related,1.409999997,4,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,HEAD,2026.91,WRITE,Identical,1.310000007,5,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,KNIT,2275.915,STRESS,Identical,0.950000001,6,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,SHEEP,2246.88,LAWYER,Unrelated,0.910000002,7,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,BRAIN,1795.225,NUMBER,Unrelated,1.485000001,8,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,FAKE,7992.63,MONEY,Unrelated,1.140000008,9,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,FAKE,7481.615,REPEAT,Identical,1.72,10,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,CHAIN,6365.915,WEIGHT,Unrelated,1.329999999,11,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,WOOD,1650.42,SONG,Unrelated,1.655,12,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.95,PENNY,Identical,0.994999995,13,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7990.3,RULE,Identical,1.369999998,14,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.52,EXPLODE,Identical,1.440000007,15,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7989.125,BOMB,Unrelated,1.394999999,16,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7990.57,SHIRT,Identical,1.249999987,17,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,TIN,916.335,OUTTAKE,Unrelated,1.365000004,18,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7994.245,PRIM,Related,1.790000009,19,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7989,ARMS,Identical,1.600000003,20,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7996.15,MOVE,Identical,1.310000007,21,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,ROSE,1047.57,GUITAR,Unrelated,1.429999989,22,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7997.385,BEACH,Unrelated,1.244999992,23,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7998.68,TOWN,Identical,1.485000001,24,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8000.135,UNDER,Identical,1.390000005,25,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7989.045,LADDER,Related,0.994999995,26,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,PLEAD,4407.42,WEST,Unrelated,1.72,27,1
MB2,1,2020-12-16_15h14.52.347,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7996.26,NIGHTS,Identical,1.539999997,28,1
