DelayedWord,DelayedRT
,8002.07
,8001.26
BLACK,2067.07
BRIDE,2615.295
SOUL,3700.36
SOUTH,1267.445
,8001.255
,8000.55
COUCH,3682.865
THREAD,6698.85
NEEDLE,6720.54
,8000.715
,8001.31
,7999.92
GUM,3333.555
CAR,3133.72
START,5936.65
END,2752.64
C,8000.465
CLEAN,3150.285
,8000.895
,8001.525
,7998.28
,8001.235
,7999.88
CREAM,7999.37
CREAM,2581.81
TWINE,3749.97
DANCER,5132.905
COA,8000.465
COAT,1582.345
,8000.7
,8115.005
,7999.77
SAIL,6334.325
TOUC,8001.615
TOUCH,5685.965
RACE,8000.6
,8009.425
,8030.76
,7999.42
KNIGHT,1311.595
MOAT,666.03
N,8644.83
,7998.425
FIGHT,1916.195
,8000.66
,7999.84
,7999.865
WORD,8000.085
WORDS,4034.935
WORDS,2167.26
SWORD,3068.505
,8001.31
,8001.555
,7999.67
ALGO,7996.625
,8000.055
,8001.37
,8000.97
,8000.325
,8000.915
,7998.85
,8000.755
,8000.645
,7998.76
,8000.99
,8001.865
,8000.785
,8001.74
,7990.955
,7994.375
,7998.895
,7999.705
,8000.235
,8007.89
SEAT,5800.735
9,7998.59
,7999.485
,8000.03
,7999.94
,8000.735
,4950.22
