RecalledWord,StudyPosition,Block
PRIDE,1,1
EFFECT,2,1
LETTER,3,1
WATER,4,1
SMALL,5,1
CARRY,6,1
SILK,7,1
PENCIL,8,1
JEANS,9,1
BOSS,10,1
CAKE,11,1
MONKEY,12,1
SLEEP,13,1
FIRE,14,1
ENGLISH,15,1
UNCLEAR,16,1
MAID,17,1
SMART,18,1
SOFT,19,1
LARGE,20,1
SURE,21,1
WANT,22,1
BALL ,23,1
SNEEZE,24,1
BANK,25,1
PLAN,26,1
FINISH,27,1
MINIMUM,28,1
GLASSES,29,1
COPY,30,1
PAPER,31,1
ALLOW,32,1
MAD,33,1
CASTLE,34,1
ITCH,35,1
FRONT,36,1
TIRED,37,1
SPICE,38,1
HELLO,39,1
NINE,40,1
OVEN,41,1
ONCE,42,1
YEAR,1,2
SING,2,2
FOOD,3,2
VOLCANO,4,2
CLEAR,5,2
LOSE,6,2
DRESS,7,2
LOVE,8,2
LAUGH,9,2
WARM,10,2
MAYBE,11,2
BOARD,12,2
STRANGE,13,2
STORE,14,2
TALK,15,2
SWORD,16,2
SHIP,17,2
HAPPY,18,2
PROBLEM,19,2
JACKET,20,2
TREE,21,2
TAKE,22,2
LETTUCE,23,2
MAGIC,24,2
MUSIC ,25,2
SMELL,26,2
HAIR,27,2
FIND,28,2
HEAR,29,2
DESERT,30,2
STICKY,31,2
CHURCH,32,2
SOUR,33,2
GAME,34,2
ROOF,35,2
SICK,36,2
BREAK,37,2
COLLECT,38,2
BELL,39,2
CHOOSE,40,2
NONE,41,2
STREET,42,2
THANKS,1,3
VOTE,2,3
RENT,3,3
DRAW,4,3
WRONG,5,3
EXCUSE,6,3
SAME,7,3
MARRY,8,3
REAL,9,3
QUIET,10,3
SPIT,11,3
RAIN,12,3
SLIDE,13,3
STRIPE,14,3
PLANE ,15,3
PACKAGE,16,3
TOOL,17,3
CLOWN,18,3
PURPOSE,19,3
DISAGREE,20,3
SHALLOW,21,3
TOCK,22,3
POTATO,23,3
DEATH,24,3
EXACT,25,3
CHILD,26,3
CARD,27,3
SCISSORS,28,3
NECK,29,3
HATE,30,3
SILVER,31,3
ANNOY,32,3
KNIFE,33,3
MANY,34,3
THIN,35,3
YOUNG,36,3
TRAILER,37,3
STAMP,38,3
SHERIFF,39,3
DRUGS,40,3
BUSH,41,3
PIECE,42,3
KNIT,1,4
SHEEP,2,4
BREAD,3,4
SUBJECT,4,4
MATH,5,4
WRITE,6,4
STEAL,7,4
MOVE,8,4
MILK,9,4
TOOTH,10,4
BIKE,11,4
CLASS,12,4
SPOTS,13,4
BABY,14,4
HEAD,15,4
PENNY,16,4
LIGHT,17,4
FAKE,18,4
ARMS,19,4
NIGHTS,20,4
STING,21,4
CLIMB,22,4
STUPID,23,4
SKIN,24,4
TOWN,25,4
GRAVE,26,4
EXPLODE,27,4
ROSE,28,4
DOCTOR,29,4
UNDER,30,4
SELF,31,4
TOUCH,32,4
REPEAT,33,4
GUILT,34,4
CELL,35,4
WOOD,36,4
GRAND,37,4
BRAIN,38,4
SHIRT,39,4
RULE,40,4
PROPER,41,4
STRESS,42,4
