RecalledWord,StudyPosition,Block
PENCIL,1,1
SMALL,2,1
EFFECT,3,1
FIRE,4,1
NINE,5,1
MONKEY,6,1
ONCE,7,1
ENGLISH,8,1
MAID,9,1
WANT,10,1
FRONT,11,1
LARGE,12,1
OVEN,13,1
ITCH,14,1
FINISH,15,1
SNEEZE,16,1
SILK,17,1
BOSS,18,1
COPY,19,1
SMART,20,1
WATER,21,1
SOFT,22,1
BALL ,23,1
CASTLE,24,1
MINIMUM,25,1
GLASSES,26,1
PLAN,27,1
PRIDE,28,1
LETTER,29,1
JEANS,30,1
BANK,31,1
PAPER,32,1
CARRY,33,1
ALLOW,34,1
SPICE,35,1
CAKE,36,1
MAD,37,1
SLEEP,38,1
SURE,39,1
HELLO,40,1
UNCLEAR,41,1
TIRED,42,1
HEAR,1,2
TAKE,2,2
BREAK,3,2
CHURCH,4,2
CHOOSE,5,2
BELL,6,2
FIND,7,2
MUSIC ,8,2
MAGIC,9,2
MAYBE,10,2
DESERT,11,2
STORE,12,2
SING,13,2
SMELL,14,2
SWORD,15,2
HAIR,16,2
STREET,17,2
TALK,18,2
DRESS,19,2
WARM,20,2
TREE,21,2
ROOF,22,2
SICK,23,2
CLEAR,24,2
SOUR,25,2
COLLECT,26,2
NONE,27,2
GAME,28,2
FOOD,29,2
STRANGE,30,2
HAPPY,31,2
SHIP,32,2
LOSE,33,2
PROBLEM,34,2
VOLCANO,35,2
LAUGH,36,2
LETTUCE,37,2
JACKET,38,2
BOARD,39,2
LOVE,40,2
STICKY,41,2
YEAR,42,2
SHALLOW,1,3
SHERIFF,2,3
PACKAGE,3,3
HATE,4,3
SAME,5,3
SCISSORS,6,3
CLOWN,7,3
STAMP,8,3
ANNOY,9,3
RAIN,10,3
DISAGREE,11,3
PLANE ,12,3
SILVER,13,3
YOUNG,14,3
PIECE,15,3
MANY,16,3
STRIPE,17,3
KNIFE,18,3
TRAILER,19,3
EXACT,20,3
THIN,21,3
REAL,22,3
PURPOSE,23,3
MARRY,24,3
NECK,25,3
TOCK,26,3
CHILD,27,3
THANKS,28,3
QUIET,29,3
VOTE,30,3
CARD,31,3
SPIT,32,3
BUSH,33,3
DRUGS,34,3
SLIDE,35,3
POTATO,36,3
DRAW,37,3
EXCUSE,38,3
WRONG,39,3
DEATH,40,3
RENT,41,3
TOOL,42,3
RULE,1,4
BRAIN,2,4
UNDER,3,4
GRAVE,4,4
WOOD,5,4
DOCTOR,6,4
SHIRT,7,4
SHEEP,8,4
TOUCH,9,4
MOVE,10,4
SPOTS,11,4
STUPID,12,4
BABY,13,4
SUBJECT,14,4
KNIT,15,4
PENNY,16,4
STRESS,17,4
GRAND,18,4
HEAD,19,4
MATH,20,4
TOOTH,21,4
WRITE,22,4
CELL,23,4
MILK,24,4
ARMS,25,4
TOWN,26,4
REPEAT,27,4
LIGHT,28,4
STING,29,4
SKIN,30,4
PROPER,31,4
STEAL,32,4
SELF,33,4
CLASS,34,4
NIGHTS,35,4
EXPLODE,36,4
ROSE,37,4
BIKE,38,4
GUILT,39,4
CLIMB,40,4
BREAD,41,4
FAKE,42,4
