RecalledWord,StudyPosition,Block
PACKAGE,1,1
CLOWN,2,1
SHALLOW,3,1
SLIDE,4,1
THIN,5,1
DRUGS,6,1
MARRY,7,1
EXACT,8,1
MANY,9,1
BUSH,10,1
SPIT,11,1
STRIPE,12,1
WRONG,13,1
TOCK,14,1
HATE,15,1
DEATH,16,1
SHERIFF,17,1
PLANE ,18,1
POTATO,19,1
STAMP,20,1
PURPOSE,21,1
REAL,22,1
TOOL,23,1
KNIFE,24,1
QUIET,25,1
CARD,26,1
NECK,27,1
EXCUSE,28,1
THANKS,29,1
ANNOY,30,1
SCISSORS,31,1
SAME,32,1
DISAGREE,33,1
DRAW,34,1
TRAILER,35,1
SILVER,36,1
RENT,37,1
PIECE,38,1
RAIN,39,1
YOUNG,40,1
VOTE,41,1
CHILD,42,1
MOVE,1,2
TOUCH,2,2
CLIMB,3,2
BIKE,4,2
CELL,5,2
STEAL,6,2
SKIN,7,2
STING,8,2
GRAND,9,2
LIGHT,10,2
SUBJECT,11,2
WRITE,12,2
MILK,13,2
ARMS,14,2
KNIT,15,2
TOWN,16,2
FAKE,17,2
SELF,18,2
SHEEP,19,2
NIGHTS,20,2
SHIRT,21,2
WOOD,22,2
CLASS,23,2
REPEAT,24,2
GUILT,25,2
GRAVE,26,2
DOCTOR,27,2
BABY,28,2
PENNY,29,2
STUPID,30,2
STRESS,31,2
UNDER,32,2
MATH,33,2
BREAD,34,2
TOOTH,35,2
ROSE,36,2
PROPER,37,2
RULE,38,2
BRAIN,39,2
SPOTS,40,2
EXPLODE,41,2
HEAD,42,2
JEANS,1,3
FINISH,2,3
GLASSES,3,3
MINIMUM,4,3
LARGE,5,3
ENGLISH,6,3
HELLO,7,3
MONKEY,8,3
SOFT,9,3
COPY,10,3
CASTLE,11,3
CAKE,12,3
BANK,13,3
UNCLEAR,14,3
LETTER,15,3
ONCE,16,3
BOSS,17,3
SMALL,18,3
SLEEP,19,3
SILK,20,3
CARRY,21,3
BALL ,22,3
NINE,23,3
PRIDE,24,3
FRONT,25,3
SPICE,26,3
PENCIL,27,3
FIRE,28,3
MAID,29,3
WATER,30,3
WANT,31,3
TIRED,32,3
MAD,33,3
PAPER,34,3
OVEN,35,3
SURE,36,3
EFFECT,37,3
PLAN,38,3
SMART,39,3
ALLOW,40,3
ITCH,41,3
SNEEZE,42,3
TALK,1,4
GAME,2,4
HEAR,3,4
FIND,4,4
TREE,5,4
DESERT,6,4
HAPPY,7,4
PROBLEM,8,4
FOOD,9,4
ROOF,10,4
SMELL,11,4
COLLECT,12,4
BOARD,13,4
LAUGH,14,4
CHOOSE,15,4
STICKY,16,4
SHIP,17,4
BELL,18,4
MAYBE,19,4
SICK,20,4
LOSE,21,4
STREET,22,4
TAKE,23,4
DRESS,24,4
MUSIC ,25,4
BREAK,26,4
YEAR,27,4
WARM,28,4
SOUR,29,4
CLEAR,30,4
SWORD,31,4
LOVE,32,4
HAIR,33,4
NONE,34,4
LETTUCE,35,4
VOLCANO,36,4
STRANGE,37,4
JACKET,38,4
CHURCH,39,4
STORE,40,4
SING,41,4
MAGIC,42,4
