RecalledWord,StudyPosition,Block
SAME,1,1
STAMP,2,1
THIN,3,1
DEATH,4,1
BUSH,5,1
MARRY,6,1
DRUGS,7,1
MANY,8,1
EXCUSE,9,1
CHILD,10,1
NECK,11,1
YOUNG,12,1
DRAW,13,1
RENT,14,1
REAL,15,1
SCISSORS,16,1
TOCK,17,1
THANKS,18,1
POTATO,19,1
PACKAGE,20,1
QUIET,21,1
CLOWN,22,1
EXACT,23,1
SPIT,24,1
KNIFE,25,1
TRAILER,26,1
PURPOSE,27,1
SHALLOW,28,1
SILVER,29,1
CARD,30,1
ANNOY,31,1
SHERIFF,32,1
PIECE,33,1
RAIN,34,1
PLANE ,35,1
HATE,36,1
SLIDE,37,1
TOOL,38,1
VOTE,39,1
STRIPE,40,1
WRONG,41,1
DISAGREE,42,1
SHIRT,1,2
PROPER,2,2
SUBJECT,3,2
CELL,4,2
KNIT,5,2
DOCTOR,6,2
STUPID,7,2
ARMS,8,2
TOOTH,9,2
LIGHT,10,2
SHEEP,11,2
SKIN,12,2
BIKE,13,2
WOOD,14,2
EXPLODE,15,2
RULE,16,2
CLASS,17,2
REPEAT,18,2
STEAL,19,2
BABY,20,2
MOVE,21,2
NIGHTS,22,2
PENNY,23,2
ROSE,24,2
HEAD,25,2
GRAVE,26,2
SELF,27,2
TOUCH,28,2
MATH,29,2
UNDER,30,2
MILK,31,2
BREAD,32,2
SPOTS,33,2
TOWN,34,2
WRITE,35,2
CLIMB,36,2
STING,37,2
FAKE,38,2
GRAND,39,2
GUILT,40,2
STRESS,41,2
BRAIN,42,2
CAKE,1,3
SILK,2,3
BALL ,3,3
WATER,4,3
ITCH,5,3
ALLOW,6,3
SPICE,7,3
JEANS,8,3
PLAN,9,3
SNEEZE,10,3
SMART,11,3
MINIMUM,12,3
PAPER,13,3
SOFT,14,3
SMALL,15,3
LETTER,16,3
CASTLE,17,3
MAD,18,3
ONCE,19,3
MAID,20,3
UNCLEAR,21,3
LARGE,22,3
FIRE,23,3
PRIDE,24,3
SLEEP,25,3
WANT,26,3
TIRED,27,3
FRONT,28,3
PENCIL,29,3
NINE,30,3
ENGLISH,31,3
GLASSES,32,3
BANK,33,3
SURE,34,3
OVEN,35,3
CARRY,36,3
FINISH,37,3
EFFECT,38,3
HELLO,39,3
BOSS,40,3
MONKEY,41,3
COPY,42,3
SWORD,1,4
BREAK,2,4
MAGIC,3,4
STICKY,4,4
CHURCH,5,4
ROOF,6,4
WARM,7,4
CLEAR,8,4
FOOD,9,4
HAPPY,10,4
LETTUCE,11,4
CHOOSE,12,4
FIND,13,4
SHIP,14,4
PROBLEM,15,4
NONE,16,4
BELL,17,4
VOLCANO,18,4
HAIR,19,4
STREET,20,4
LOSE,21,4
GAME,22,4
JACKET,23,4
HEAR,24,4
TAKE,25,4
TREE,26,4
SING,27,4
SOUR,28,4
STRANGE,29,4
DESERT,30,4
YEAR,31,4
MAYBE,32,4
LAUGH,33,4
SICK,34,4
TALK,35,4
BOARD,36,4
STORE,37,4
COLLECT,38,4
LOVE,39,4
SMELL,40,4
MUSIC ,41,4
DRESS,42,4
