RecalledWord,StudyPosition,Block
DESERT,1,1
JACKET,2,1
MUSIC ,3,1
TAKE,4,1
TREE,5,1
YEAR,6,1
CHOOSE,7,1
STICKY,8,1
SHIP,9,1
FIND,10,1
BOARD,11,1
MAGIC,12,1
VOLCANO,13,1
SICK,14,1
LETTUCE,15,1
HEAR,16,1
WARM,17,1
HAIR,18,1
COLLECT,19,1
ROOF,20,1
SMELL,21,1
SWORD,22,1
STREET,23,1
CLEAR,24,1
CHURCH,25,1
MAYBE,26,1
GAME,27,1
NONE,28,1
STRANGE,29,1
FOOD,30,1
TALK,31,1
HAPPY,32,1
LOVE,33,1
STORE,34,1
LAUGH,35,1
BREAK,36,1
PROBLEM,37,1
BELL,38,1
SING,39,1
DRESS,40,1
SOUR,41,1
LOSE,42,1
SCISSORS,1,2
TOOL,2,2
QUIET,3,2
WRONG,4,2
SPIT,5,2
TOCK,6,2
DRUGS,7,2
STAMP,8,2
TRAILER,9,2
CLOWN,10,2
DISAGREE,11,2
PLANE ,12,2
ANNOY,13,2
THIN,14,2
RENT,15,2
SILVER,16,2
KNIFE,17,2
POTATO,18,2
CARD,19,2
CHILD,20,2
SAME,21,2
THANKS,22,2
DRAW,23,2
PACKAGE,24,2
BUSH,25,2
VOTE,26,2
MANY,27,2
SHERIFF,28,2
DEATH,29,2
EXCUSE,30,2
EXACT,31,2
HATE,32,2
MARRY,33,2
PURPOSE,34,2
NECK,35,2
STRIPE,36,2
SLIDE,37,2
YOUNG,38,2
REAL,39,2
RAIN,40,2
SHALLOW,41,2
PIECE,42,2
SELF,1,3
HEAD,2,3
RULE,3,3
EXPLODE,4,3
MATH,5,3
BABY,6,3
STUPID,7,3
GRAVE,8,3
BREAD,9,3
TOWN,10,3
ARMS,11,3
STEAL,12,3
REPEAT,13,3
CELL,14,3
CLASS,15,3
WOOD,16,3
SHIRT,17,3
SHEEP,18,3
GRAND,19,3
SPOTS,20,3
ROSE,21,3
TOOTH,22,3
STING,23,3
UNDER,24,3
MILK,25,3
PROPER,26,3
PENNY,27,3
FAKE,28,3
LIGHT,29,3
SUBJECT,30,3
STRESS,31,3
WRITE,32,3
GUILT,33,3
BIKE,34,3
SKIN,35,3
MOVE,36,3
CLIMB,37,3
TOUCH,38,3
BRAIN,39,3
DOCTOR,40,3
KNIT,41,3
NIGHTS,42,3
FIRE,1,4
FINISH,2,4
MONKEY,3,4
ALLOW,4,4
COPY,5,4
LARGE,6,4
PAPER,7,4
HELLO,8,4
UNCLEAR,9,4
SILK,10,4
SNEEZE,11,4
GLASSES,12,4
MINIMUM,13,4
CASTLE,14,4
SLEEP,15,4
PENCIL,16,4
MAD,17,4
TIRED,18,4
SPICE,19,4
PRIDE,20,4
SMALL,21,4
FRONT,22,4
NINE,23,4
OVEN,24,4
SMART,25,4
SOFT,26,4
SURE,27,4
PLAN,28,4
WANT,29,4
WATER,30,4
ENGLISH,31,4
BOSS,32,4
BANK,33,4
BALL ,34,4
CAKE,35,4
EFFECT,36,4
LETTER,37,4
JEANS,38,4
CARRY,39,4
MAID,40,4
ONCE,41,4
ITCH,42,4
