RecalledWord,StudyPosition,Block
MINIMUM,1,1
WATER,2,1
MAD,3,1
CASTLE,4,1
ENGLISH,5,1
FINISH,6,1
PRIDE,7,1
FRONT,8,1
BANK,9,1
NINE,10,1
JEANS,11,1
LETTER,12,1
EFFECT,13,1
GLASSES,14,1
BALL ,15,1
COPY,16,1
UNCLEAR,17,1
ONCE,18,1
CARRY,19,1
MAID,20,1
CAKE,21,1
PAPER,22,1
OVEN,23,1
SMALL,24,1
ALLOW,25,1
ITCH,26,1
SPICE,27,1
SOFT,28,1
SLEEP,29,1
SMART,30,1
HELLO,31,1
BOSS,32,1
MONKEY,33,1
PENCIL,34,1
FIRE,35,1
SILK,36,1
TIRED,37,1
WANT,38,1
LARGE,39,1
PLAN,40,1
SURE,41,1
SNEEZE,42,1
LOSE,1,2
STICKY,2,2
SICK,3,2
ROOF,4,2
MUSIC ,5,2
MAYBE,6,2
SMELL,7,2
PROBLEM,8,2
STRANGE,9,2
SHIP,10,2
BELL,11,2
SING,12,2
VOLCANO,13,2
HAIR,14,2
STREET,15,2
STORE,16,2
SOUR,17,2
LOVE,18,2
HAPPY,19,2
BREAK,20,2
YEAR,21,2
COLLECT,22,2
CHOOSE,23,2
LETTUCE,24,2
TALK,25,2
DESERT,26,2
WARM,27,2
JACKET,28,2
HEAR,29,2
CLEAR,30,2
GAME,31,2
TREE,32,2
SWORD,33,2
MAGIC,34,2
LAUGH,35,2
BOARD,36,2
NONE,37,2
CHURCH,38,2
DRESS,39,2
FIND,40,2
FOOD,41,2
TAKE,42,2
YOUNG,1,3
WRONG,2,3
STRIPE,3,3
PURPOSE,4,3
POTATO,5,3
DEATH,6,3
TRAILER,7,3
PACKAGE,8,3
PLANE ,9,3
THANKS,10,3
SPIT,11,3
EXACT,12,3
MARRY,13,3
CARD,14,3
CHILD,15,3
EXCUSE,16,3
PIECE,17,3
RENT,18,3
STAMP,19,3
MANY,20,3
TOOL,21,3
NECK,22,3
SLIDE,23,3
VOTE,24,3
QUIET,25,3
SHALLOW,26,3
SCISSORS,27,3
TOCK,28,3
DISAGREE,29,3
SILVER,30,3
REAL,31,3
ANNOY,32,3
RAIN,33,3
SAME,34,3
DRUGS,35,3
KNIFE,36,3
SHERIFF,37,3
THIN,38,3
DRAW,39,3
HATE,40,3
CLOWN,41,3
BUSH,42,3
YOUNG,1,4
WRONG,2,4
STRIPE,3,4
PURPOSE,4,4
POTATO,5,4
DEATH,6,4
TRAILER,7,4
PACKAGE,8,4
PLANE ,9,4
THANKS,10,4
SPIT,11,4
EXACT,12,4
MARRY,13,4
CARD,14,4
CHILD,15,4
EXCUSE,16,4
PIECE,17,4
RENT,18,4
STAMP,19,4
MANY,20,4
TOOL,21,4
NECK,22,4
SLIDE,23,4
VOTE,24,4
QUIET,25,4
SHALLOW,26,4
SCISSORS,27,4
TOCK,28,4
DISAGREE,29,4
SILVER,30,4
REAL,31,4
ANNOY,32,4
RAIN,33,4
SAME,34,4
DRUGS,35,4
KNIFE,36,4
SHERIFF,37,4
THIN,38,4
DRAW,39,4
HATE,40,4
CLOWN,41,4
BUSH,42,4
