participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,SILK,1682.55,firstword,firstword,,1,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,HELLO,1599.56,BLACK,Unrelated,1.594999922,2,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,SPICE,1318.71,FRONT,Identical,0.755000045,3,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,CASTLE,1749.325,KISS,Unrelated,0.889999908,4,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,SMALL,1633.27,SCRATCH,Related,0.950000016,5,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,LARGE,1366.64,LAND,Unrelated,1.739999978,6,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.805,VAGUE,Related,0.93999994,7,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,EXTENT,7116.045,OVEN,Identical,1.174999983,8,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.9,ENGLISH,Identical,1.380000031,9,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.035,BOSS,Identical,1.355000073,10,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.015,BELOW,Unrelated,1.300000004,11,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.115,DONE,Related,1.415000064,12,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.41,NINE,Identical,1.39999995,13,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.91,CAKE,Identical,1.415000064,14,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.705,PERMIT,Related,1.144999987,15,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.945,DOZE,Related,1.379999914,16,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.975,DEAF,Unrelated,1.485000015,17,1
AC3,1,2020-12-10_14h22.40.979,S2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.94,SNEEZE,Identical,1.354999957,18,1
