"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"STREAM",2683.62,"Studied",6,1,NA,"4","Identical","TWELVE",NA,NA
"CHEESE",2702.345,"Studied",17,1,NA,"9","Related","TALE","STORY","SWISS"
"EXTENT",1433.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOUSE",981.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STAIR",1166.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8002.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOOR",6552.98,"Studied",10,2,"Identical","37","Identical","SMOKE",NA,NA
"ORANGE",7992.54,"Studied",34,1,NA,"22","Identical","SONG",NA,"PEEL"
"DAGGER",8001.27,"Studied",8,1,NA,"8","Unrelated","SKIN",NA,NA
"THIEF",8000.245,"Studied",23,2,NA,"11","Identical","BELOW",NA,NA
"THIEF",3501.64,"Studied",23,2,NA,"11","Identical","BELOW",NA,NA
"FLOWER",8008.965,"Studied",9,1,NA,"14","Identical","STAIRS",NA,NA
"POUND",4032.345,"Studied",1,2,NA,"5","Related","MUTE","DEAF",NA
"MONEY",2419.755,"Studied",3,1,NA,"10","Unrelated","GRAVE",NA,NA
"CHANGE",1626.57,"Studied",23,1,NA,"12","Unrelated","SELF",NA,NA
"NICKEL",1835.035,"Studied",38,1,NA,"11","Related","PEEL","ORANGE",NA
"",8004.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GHOST",8003.53,"Studied",12,2,"Identical","7","Related","MARSH","SWAMP",NA
"",8001.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7995.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FISH",2298.27,"Studied",21,1,NA,"16","Identical","WEIGHT",NA,NA
"DREAM",1966.6,"Studied",4,1,NA,"5","Related","LEFT","RIGHT",NA
"",8000.335,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.035,NA,NA,NA,NA,NA,NA,NA,NA,NA
