"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"COLLECT","z",1.38357,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,"Studied",4,1,NA,"Identical","CHOOSE",NA,NA,"2,30",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"SOUTH","z",0.489235,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"PEPPER","z",0.638885,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"MONKEY","slash",0.658885,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,"Studied",32,4,NA,NA,NA,NA,"GORILLA",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"CASTLE","z",0.434015,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,"Studied",3,4,"Identical","Related","MAXIMUM","MINIMUM",NA,"3",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Identical"
"SPICE","z",0.782195,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,"Studied",15,4,NA,"Related","BOAT","WATER",NA,"14",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"ROCK","slash",0.883595,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"BOMB","slash",0.59858,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"STORE","z",0.468205,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,"Studied",21,1,NA,"Unrelated","WILD",NA,NA,"10",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"OFFICE","z",0.299515,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"CANCER","z",0.548335,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"LOOK","slash",0.32467,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"VOLCANO","z",0.366215,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,"Studied",7,1,NA,"Identical","STRANGE",NA,NA,"5",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"FOOD","z",0.572305,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,"Studied",20,1,NA,NA,NA,NA,"GOURMET",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"COPY","z",0.848625,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,"Studied",1,4,NA,"Identical","CASTLE",NA,NA,"2",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"CLASS","slash",1.132065,"KC",1,"2020-12-03_13h36.58.900","DelayedExpNT","2020.1.3",60,"Studied",29,3,NA,"Unrelated","ORANGE",NA,"SESSION","26",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Related"
