RecalledWord,StudyPosition,Block
SHEEP,1,1
BABY,2,1
EXPLODE,3,1
GUILT,4,1
BIKE,5,1
DOCTOR,6,1
CELL,7,1
GRAND,8,1
REPEAT,9,1
PROPER,10,1
HEAD,11,1
UNDER,12,1
FAKE,13,1
NIGHTS,14,1
BRAIN,15,1
RULE,16,1
KNIT,17,1
MILK,18,1
CLASS,19,1
WOOD,20,1
SUBJECT,21,1
MATH,22,1
ROSE,23,1
SKIN,24,1
GRAVE,25,1
CLIMB,26,1
SPOTS,27,1
TOUCH,28,1
PENNY,29,1
STUPID,30,1
SHIRT,31,1
LIGHT,32,1
WRITE,33,1
BREAD,34,1
SELF,35,1
ARMS,36,1
STRESS,37,1
STEAL,38,1
MOVE,39,1
STING,40,1
TOOTH,41,1
TOWN,42,1
CAKE,1,2
EFFECT,2,2
JEANS,3,2
SILK,4,2
PLAN,5,2
LARGE,6,2
SPICE,7,2
GLASSES,8,2
MAD,9,2
ONCE,10,2
ALLOW,11,2
BALL ,12,2
BOSS,13,2
TIRED,14,2
MONKEY,15,2
WATER,16,2
SOFT,17,2
UNCLEAR,18,2
NINE,19,2
CASTLE,20,2
PAPER,21,2
HELLO,22,2
BANK,23,2
SURE,24,2
MAID,25,2
MINIMUM,26,2
COPY,27,2
PENCIL,28,2
ITCH,29,2
SMART,30,2
WANT,31,2
FINISH,32,2
SLEEP,33,2
OVEN,34,2
LETTER,35,2
SNEEZE,36,2
ENGLISH,37,2
FIRE,38,2
FRONT,39,2
SMALL,40,2
CARRY,41,2
PRIDE,42,2
CLEAR,1,3
VOLCANO,2,3
STREET,3,3
HEAR,4,3
PROBLEM,5,3
TALK,6,3
ROOF,7,3
SHIP,8,3
STORE,9,3
GAME,10,3
STRANGE,11,3
STICKY,12,3
DESERT,13,3
NONE,14,3
SING,15,3
WARM,16,3
TREE,17,3
FOOD,18,3
MAYBE,19,3
BOARD,20,3
COLLECT,21,3
JACKET,22,3
TAKE,23,3
LETTUCE,24,3
CHOOSE,25,3
BREAK,26,3
DRESS,27,3
HAIR,28,3
SICK,29,3
HAPPY,30,3
BELL,31,3
LOSE,32,3
SMELL,33,3
LOVE,34,3
MUSIC ,35,3
MAGIC,36,3
LAUGH,37,3
YEAR,38,3
SWORD,39,3
FIND,40,3
SOUR,41,3
CHURCH,42,3
CLOWN,1,4
SHALLOW,2,4
DRAW,3,4
SLIDE,4,4
STRIPE,5,4
SCISSORS,6,4
RAIN,7,4
REAL,8,4
CHILD,9,4
STAMP,10,4
MANY,11,4
PACKAGE,12,4
QUIET,13,4
TOOL,14,4
ANNOY,15,4
PIECE,16,4
VOTE,17,4
YOUNG,18,4
TRAILER,19,4
WRONG,20,4
SPIT,21,4
PLANE ,22,4
DEATH,23,4
POTATO,24,4
TOCK,25,4
CARD,26,4
PURPOSE,27,4
RENT,28,4
MARRY,29,4
SAME,30,4
EXCUSE,31,4
EXACT,32,4
DRUGS,33,4
NECK,34,4
THANKS,35,4
BUSH,36,4
SILVER,37,4
KNIFE,38,4
SHERIFF,39,4
DISAGREE,40,4
THIN,41,4
HATE,42,4
