DelayedWord,DelayedRT
ROCK,3466.465
WEIGHT,2667.7
PURPLE,2382.995
STAIRS,5417.355
BIRD,2599.96
EGGS,2432.64
ORANGE,4485.145
YELLOW,2867.005
TEETH,7584.495
LEMON,1532.43
PEPPER,4700.16
STATES,4985.73
SPOON,8000.64
,8000.915
DOLLAR,2998.96
,7999.63
KILL,1033.73
SWEET,7567.46
,7999.73
,8000.005
,8000.46
,8000.155
,8000.475
,7999.945
,8000.49
,8001.065
,7999.755
,7999.845
,8000.81
,8000.095
,7999.465
,8000.72
,8000.675
,7999.535
,7998.975
,8000.005
,7999.675
,7999.365
,7999.48
,8000.215
,8000.54
,9507.41
,7999.425
GREY,4566.125
,7999.7
,8000.43
,7999.705
,7997.785
,8000.315
,8000.11
,8001.745
,7999.18
,8000.98
,7998.86
,8000.73
,7999.935
,7998.975
,8001.755
,8001.34
,7998.575
,8000.61
,7999.345
,8000.525
,7999.62
,7999.185
,8000.975
,8003.11
,8001.86
,7999.005
,8000.415
,8000.225
,8000.995
,7998.63
,7999.325
,7999.275
,7999.985
,8000.9
,3032.965
