RecalledWord,StudyPosition,Block
STORE,1,1
SHIP,2,1
VOLCANO,3,1
TAKE,4,1
ROOF,5,1
SICK,6,1
HEAR,7,1
NONE,8,1
BELL,9,1
STRANGE,10,1
FIND,11,1
DRESS,12,1
GAME,13,1
HAPPY,14,1
MAYBE,15,1
STICKY,16,1
COLLECT,17,1
HAIR,18,1
TREE,19,1
MUSIC ,20,1
LETTUCE,21,1
YEAR,22,1
CHURCH,23,1
TALK,24,1
SING,25,1
BREAK,26,1
STREET,27,1
PROBLEM,28,1
BOARD,29,1
SOUR,30,1
MAGIC,31,1
LOSE,32,1
CLEAR,33,1
SMELL,34,1
LAUGH,35,1
DESERT,36,1
SWORD,37,1
WARM,38,1
CHOOSE,39,1
LOVE,40,1
JACKET,41,1
FOOD,42,1
MANY,1,2
EXACT,2,2
PURPOSE,3,2
REAL,4,2
SILVER,5,2
QUIET,6,2
THANKS,7,2
DRUGS,8,2
PLANE ,9,2
SHERIFF,10,2
STAMP,11,2
SAME,12,2
YOUNG,13,2
SPIT,14,2
MARRY,15,2
EXCUSE,16,2
RAIN,17,2
DEATH,18,2
POTATO,19,2
DISAGREE,20,2
SHALLOW,21,2
TRAILER,22,2
CARD,23,2
THIN,24,2
STRIPE,25,2
TOOL,26,2
SCISSORS,27,2
VOTE,28,2
PIECE,29,2
SLIDE,30,2
TOCK,31,2
WRONG,32,2
ANNOY,33,2
CLOWN,34,2
BUSH,35,2
NECK,36,2
KNIFE,37,2
PACKAGE,38,2
RENT,39,2
HATE,40,2
CHILD,41,2
DRAW,42,2
TOUCH,1,3
MILK,2,3
CELL,3,3
CLIMB,4,3
HEAD,5,3
SKIN,6,3
BREAD,7,3
GRAND,8,3
STING,9,3
STEAL,10,3
ROSE,11,3
SUBJECT,12,3
SELF,13,3
BABY,14,3
BIKE,15,3
MOVE,16,3
PROPER,17,3
TOWN,18,3
SHEEP,19,3
NIGHTS,20,3
FAKE,21,3
WOOD,22,3
UNDER,23,3
STRESS,24,3
EXPLODE,25,3
STUPID,26,3
GUILT,27,3
LIGHT,28,3
WRITE,29,3
KNIT,30,3
REPEAT,31,3
PENNY,32,3
BRAIN,33,3
DOCTOR,34,3
ARMS,35,3
RULE,36,3
GRAVE,37,3
MATH,38,3
SPOTS,39,3
SHIRT,40,3
TOOTH,41,3
CLASS,42,3
UNCLEAR,1,4
GLASSES,2,4
WATER,3,4
FINISH,4,4
FIRE,5,4
WANT,6,4
SILK,7,4
SPICE,8,4
ALLOW,9,4
BALL ,10,4
OVEN,11,4
ITCH,12,4
FRONT,13,4
CARRY,14,4
PENCIL,15,4
LETTER,16,4
SNEEZE,17,4
LARGE,18,4
BOSS,19,4
SMART,20,4
PRIDE,21,4
EFFECT,22,4
ONCE,23,4
CAKE,24,4
SLEEP,25,4
JEANS,26,4
HELLO,27,4
TIRED,28,4
SOFT,29,4
MINIMUM,30,4
PLAN,31,4
CASTLE,32,4
BANK,33,4
COPY,34,4
NINE,35,4
ENGLISH,36,4
SURE,37,4
PAPER,38,4
MAD,39,4
SMALL,40,4
MONKEY,41,4
MAID,42,4
