RecalledWord,StudyPosition,Block
TOCK,1,1
REAL,2,1
THIN,3,1
POTATO,4,1
TOOL,5,1
EXACT,6,1
PLANE ,7,1
SCISSORS,8,1
NECK,9,1
DISAGREE,10,1
RAIN,11,1
ANNOY,12,1
SPIT,13,1
CLOWN,14,1
THANKS,15,1
STRIPE,16,1
RENT,17,1
CARD,18,1
WRONG,19,1
SAME,20,1
BUSH,21,1
EXCUSE,22,1
DRUGS,23,1
QUIET,24,1
HATE,25,1
YOUNG,26,1
SILVER,27,1
MANY,28,1
PURPOSE,29,1
STAMP,30,1
KNIFE,31,1
DEATH,32,1
SLIDE,33,1
SHALLOW,34,1
VOTE,35,1
PACKAGE,36,1
DRAW,37,1
MARRY,38,1
SHERIFF,39,1
PIECE,40,1
TRAILER,41,1
CHILD,42,1
GUILT,1,2
BABY,2,2
CLIMB,3,2
DOCTOR,4,2
CELL,5,2
WRITE,6,2
MOVE,7,2
FAKE,8,2
SHIRT,9,2
SHEEP,10,2
LIGHT,11,2
TOUCH,12,2
REPEAT,13,2
SUBJECT,14,2
STING,15,2
MATH,16,2
STEAL,17,2
PROPER,18,2
UNDER,19,2
TOWN,20,2
GRAND,21,2
EXPLODE,22,2
ARMS,23,2
BIKE,24,2
PENNY,25,2
GRAVE,26,2
TOOTH,27,2
KNIT,28,2
WOOD,29,2
MILK,30,2
ROSE,31,2
HEAD,32,2
SPOTS,33,2
SELF,34,2
NIGHTS,35,2
BREAD,36,2
SKIN,37,2
BRAIN,38,2
STUPID,39,2
RULE,40,2
STRESS,41,2
CLASS,42,2
ITCH,1,3
LARGE,2,3
SOFT,3,3
MONKEY,4,3
ENGLISH,5,3
SNEEZE,6,3
JEANS,7,3
ONCE,8,3
PLAN,9,3
UNCLEAR,10,3
PRIDE,11,3
HELLO,12,3
FIRE,13,3
SPICE,14,3
SURE,15,3
EFFECT,16,3
CASTLE,17,3
TIRED,18,3
BOSS,19,3
COPY,20,3
OVEN,21,3
BALL ,22,3
CAKE,23,3
MAD,24,3
SMALL,25,3
CARRY,26,3
WANT,27,3
SLEEP,28,3
PENCIL,29,3
MAID,30,3
WATER,31,3
PAPER,32,3
MINIMUM,33,3
GLASSES,34,3
BANK,35,3
LETTER,36,3
SMART,37,3
NINE,38,3
FINISH,39,3
ALLOW,40,3
SILK,41,3
FRONT,42,3
BREAK,1,4
WARM,2,4
STREET,3,4
HAPPY,4,4
STRANGE,5,4
SICK,6,4
SWORD,7,4
CHURCH,8,4
HAIR,9,4
DRESS,10,4
VOLCANO,11,4
SHIP,12,4
NONE,13,4
DESERT,14,4
ROOF,15,4
GAME,16,4
MAYBE,17,4
MUSIC ,18,4
CHOOSE,19,4
PROBLEM,20,4
STORE,21,4
STICKY,22,4
TREE,23,4
FIND,24,4
SMELL,25,4
LAUGH,26,4
JACKET,27,4
YEAR,28,4
BELL,29,4
FOOD,30,4
SING,31,4
CLEAR,32,4
LETTUCE,33,4
BOARD,34,4
SOUR,35,4
MAGIC,36,4
TAKE,37,4
COLLECT,38,4
LOVE,39,4
LOSE,40,4
HEAR,41,4
TALK,42,4
