DelayedWord,DelayedRT
CHAIR,3439.615
STOMACH,1764.54
FROG,1554.165
GROSS,1649.45
WORK,2466.44
KILL,2049.25
,23403.965
NEPHEW,5731.095
RIGHT,1133.62
TRAIN,4350.195
WEIGHT,2166.015
FIGHT,2165.68
YELLOW,5618.21
SOFT,5167.86
SCHOOL,2099.635
,8000.16
HORN,6775.185
KITE,5606.855
TOES,3713.08
POCKET,3468.225
WRECK,3534.48
FIGHT,5116.045
,8000.2
WRONG,2881.225
FIRE,1467.78
YOUNG,7650.15
,7999.58
FLAME,6000.49
,7998.98
,7999.115
,7998.965
,8005.05
,7997.96
,7999.61
,7997.7
,7999.645
,8001.69
,7999.835
,8000.135
,7999.51
,8000.645
,7997.97
,7998.54
,8000.96
,8000.39
,8002.755
,8000.23
,7994.815
,8001.625
,8001.115
,8001.67
,8001.61
,8001.235
,7998.765
,7999.71
,7999.505
,8001.955
,7999.425
,7998.48
,7991.46
,7999.985
,7998.85
,8001.025
,8000.96
,7998.915
,7998.49
,7999.225
,7999.635
,8004.37
,8000.88
,8000.415
,7999.77
,7999.915
,7998.57
,8001.39
,7999.715
,8000.365
,8000.895
,8000.17
,8001.475
,1099.545
