RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
GLASSES,slash,2.48712,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
WEIGHT,z,1.54882,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
FOOD,slash,1.13146,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
SHEEP,z,2.92829,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
UNCLEAR,slash,0.957395,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
SOFT,z,1.16583,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
MINUTE,z,1.114605,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
STOP,z,0.87362,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
STRANGE,slash,0.73027,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
PRESENT,slash,2.695895,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
LENGTH,z,0.99708,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
BOMB,z,0.74563,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
CHOOSE,slash,2.161895,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
COLLECT,z,1.900165,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
EGGS,z,1.030865,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
NOSE,z,0.88069,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
SPICE,slash,0.8792,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
LAKE,z,1.46458,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
NUMBER,z,0.981955,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
CLIMB,z,0.765465,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
STORE,z,0.95291,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
VOTE,slash,0.866145,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
GRAVE,z,0.76498,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
CLOWN,z,1.216545,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
BABY,slash,0.576625,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
PICTURE,slash,0.96445,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
SKIN,z,1.183095,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
READ,z,0.8166,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
MIDDLE,z,0.947365,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
CAMP,z,0.67994,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
SAME,z,0.889185,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
FROG,z,0.763105,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
VOLCANO,slash,0.705085,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
DOLLAR,z,1.88102,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
ITCH,z,0.73288,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
TREE,z,0.7055,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
SMART,slash,2.10096,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
FINGER,z,1.432425,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
MOVE,z,1.54772,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
SMALL,slash,0.6597,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
PLAN,z,1.1445,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
FISH,z,1.61285,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
SEEK,z,0.93393,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
MAD,z,1.61626,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
DUSK,z,0.979705,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
CLASS,slash,1.39347,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
LOOK,slash,1.03058,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
FINISH,z,1.482115,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
JAIL,z,1.56397,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
MATH,slash,1.629265,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
EARLY,z,2.81333,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
DOCTOR,slash,1.54964,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
BRIDE,z,0.80459,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
TOES,z,0.679785,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
TOOL,slash,0.695005,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
TEETH,z,1.98259,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
SOUR,slash,0.648645,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
WATER,z,2.71338,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
HAIR,z,0.73121,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
WARM,slash,0.71196,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
THIRST,z,1.09971,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
PURPLE,z,0.732325,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
DREAM,z,0.889125,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
THREAD,z,1.062805,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
CLUE,z,1.333335,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
SHEETS,z,1.52926,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
CHEESE,z,1.064555,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
LETTUCE,slash,0.913885,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
ROSE,z,0.88255,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
FIVE,z,0.73277,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
MUSCLE,z,0.80252,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
OFFICE,z,0.74678,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
DEAF,z,0.84248,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
DRESS,slash,0.74584,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
HAPPY,z,1.480395,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
SHOVE,z,1.21478,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
WILD,z,1.542425,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
ENGLISH,slash,0.881975,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
SHALLOW,z,1.247265,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
ANIMAL,z,1.16478,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
LOVE,slash,1.798575,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
STUPID,slash,0.696415,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
RULE,slash,1.232685,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
NONE,slash,0.71584,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
BALL ,z,1.313815,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
FRONT,z,1.13214,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
FLOWER,z,0.64804,EA,1,2020-12-12_14h44.42.942,DelayedExpNT,2020.1.3,60
