RecalledWord,StudyPosition,Block
MATH,1,1
EXPLODE,2,1
STING,3,1
BABY,4,1
STRESS,5,1
UNDER,6,1
GRAVE,7,1
SHIRT,8,1
BRAIN,9,1
STUPID,10,1
CLIMB,11,1
NIGHTS,12,1
SELF,13,1
GUILT,14,1
FAKE,15,1
SHEEP,16,1
ROSE,17,1
LIGHT,18,1
TOOTH,19,1
RULE,20,1
TOWN,21,1
MOVE,22,1
STEAL,23,1
WOOD,24,1
PENNY,25,1
SKIN,26,1
ARMS,27,1
BIKE,28,1
WRITE,29,1
BREAD,30,1
KNIT,31,1
SPOTS,32,1
SUBJECT,33,1
REPEAT,34,1
DOCTOR,35,1
TOUCH,36,1
GRAND,37,1
HEAD,38,1
MILK,39,1
PROPER,40,1
CELL,41,1
CLASS,42,1
PRIDE,1,2
MONKEY,2,2
FINISH,3,2
BALL ,4,2
CASTLE,5,2
SNEEZE,6,2
TIRED,7,2
WANT,8,2
BOSS,9,2
EFFECT,10,2
BANK,11,2
MAD,12,2
ITCH,13,2
SMALL,14,2
SILK,15,2
SLEEP,16,2
FRONT,17,2
FIRE,18,2
SPICE,19,2
ALLOW,20,2
PENCIL,21,2
JEANS,22,2
ENGLISH,23,2
PAPER,24,2
SOFT,25,2
MAID,26,2
LETTER,27,2
MINIMUM,28,2
CAKE,29,2
PLAN,30,2
SMART,31,2
UNCLEAR,32,2
GLASSES,33,2
OVEN,34,2
LARGE,35,2
SURE,36,2
ONCE,37,2
WATER,38,2
HELLO,39,2
CARRY,40,2
COPY,41,2
NINE,42,2
PRIDE,1,3
MONKEY,2,3
FINISH,3,3
BALL ,4,3
CASTLE,5,3
SNEEZE,6,3
TIRED,7,3
WANT,8,3
BOSS,9,3
EFFECT,10,3
BANK,11,3
MAD,12,3
ITCH,13,3
SMALL,14,3
SILK,15,3
SLEEP,16,3
FRONT,17,3
FIRE,18,3
SPICE,19,3
ALLOW,20,3
PENCIL,21,3
JEANS,22,3
ENGLISH,23,3
PAPER,24,3
SOFT,25,3
MAID,26,3
LETTER,27,3
MINIMUM,28,3
CAKE,29,3
PLAN,30,3
SMART,31,3
UNCLEAR,32,3
GLASSES,33,3
OVEN,34,3
LARGE,35,3
SURE,36,3
ONCE,37,3
WATER,38,3
HELLO,39,3
CARRY,40,3
COPY,41,3
NINE,42,3
MANY,1,4
EXCUSE,2,4
SHERIFF,3,4
STAMP,4,4
ANNOY,5,4
WRONG,6,4
SILVER,7,4
DEATH,8,4
CLOWN,9,4
YOUNG,10,4
REAL,11,4
CARD,12,4
SHALLOW,13,4
SLIDE,14,4
RAIN,15,4
PIECE,16,4
TOCK,17,4
EXACT,18,4
HATE,19,4
THIN,20,4
PLANE ,21,4
NECK,22,4
SAME,23,4
DRUGS,24,4
MARRY,25,4
BUSH,26,4
PURPOSE,27,4
TRAILER,28,4
CHILD,29,4
POTATO,30,4
RENT,31,4
SPIT,32,4
PACKAGE,33,4
THANKS,34,4
SCISSORS,35,4
TOOL,36,4
DISAGREE,37,4
DRAW,38,4
VOTE,39,4
QUIET,40,4
STRIPE,41,4
KNIFE,42,4
