RecalledWord,StudyPosition,Block
FISH,1,1
WEST,2,1
DAGGER,3,1
CHANGE,4,1
HORN,5,1
GUITAR,6,1
SELLER,7,1
BEACH,8,1
TWELVE,9,1
BOMB,10,1
SONG,11,1
PICKLE,12,1
JAIL,13,1
NICKEL,14,1
SHEETS,15,1
OUTTAKE,16,1
CHAIR,17,1
BIRD,18,1
CRACKER,19,1
FRIGHT,20,1
EGGS,21,1
GROSS,22,1
MONEY,23,1
NUMBER,24,1
CHEESE,25,1
YELLOW,26,1
STOP,27,1
RIGHT,28,1
NEPHEW,29,1
LAWYER,30,1
STREAM,31,1
FLOWER,32,1
STORY,33,1
STAIRS,34,1
WORK,35,1
WEIGHT,36,1
GLORY,37,1
CLAM,38,1
SMOOTH,39,1
ORANGE,40,1
DREAM,41,1
LENGTH,42,1
ROAD,1,2
LAKE,2,2
SHOES,3,2
DUSK,4,2
SMILE,5,2
MINOR,6,2
WORLD,7,2
LAND,8,2
SMOKE,9,2
TRASH,10,2
DEVIL,11,2
SWAMP,12,2
TIGHT,13,2
FIVE,14,2
WHEAT,15,2
PICTURE,16,2
TRAIN,17,2
DIRT,18,2
SOUTH,19,2
STARS,20,2
BRIDE,21,2
PRESENT,22,2
HOTEL,23,2
GEEK,24,2
POUND,25,2
THIEF,26,2
KILL,27,2
FROG,28,2
HOOP,29,2
SWEET,30,2
KISS,31,2
NOISE,32,2
BLACK,33,2
JUMP,34,2
STOMACH,35,2
LEARN,36,2
GHOST,37,2
DOOR,38,2
CAMP,39,2
BELOW,40,2
SORRY,41,2
DEAF,42,2
LOOK,1,3
SUPPER,2,3
MIDDLE,3,3
SEEK,4,3
LESS,5,3
CLUE,6,3
TENNIS,7,3
HUNGER,8,3
VERB,9,3
THREAD,10,3
BUTTER,11,3
NEWS,12,3
TOUR,13,3
FIRST,14,3
WAITER,15,3
SQUARE,16,3
TOES,17,3
BORROW,18,3
PURPLE,19,3
ALIVE,20,3
NOSE,21,3
KIDNAP,22,3
TEST,23,3
BALLET,24,3
INHALE,25,3
READ,26,3
WILD,27,3
SLOW,28,3
BUCKET,29,3
BRANCH,30,3
STATES,31,3
WINTER,32,3
CHAIN,33,3
NAVY,34,3
CANDLE,35,3
SOAP,36,3
MOST,37,3
THIRST,38,3
MOTHER,39,3
ARGUE,40,3
PAIN,41,3
SPIDER,42,3
OFFICE,1,4
HORSE,2,4
MINUS,3,4
BEHIND,4,4
WHOLE,5,4
MEAN,6,4
SPOON,7,4
ROCK,8,4
SHARK,9,4
MINUTE,10,4
THROW,11,4
TEETH,12,4
FOUND,13,4
ANIMAL,14,4
DOLLAR,15,4
EARLY,16,4
CORAL,17,4
CANCER,18,4
WHERE,19,4
THERE,20,4
QUEEN,21,4
LEAVES,22,4
TIGER,23,4
PHONE,24,4
SHOVE,25,4
CLOCK,26,4
SHORT,27,4
FENCE,28,4
CLOSE,29,4
BEFORE,30,4
UNCLE,31,4
ENTER,32,4
YOURS,33,4
GIRLS,34,4
LEMON,35,4
PEPPER,36,4
PLANT,37,4
MUSCLE,38,4
FINGER,39,4
QUART,40,4
WORST,41,4
GRASS,42,4
