"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"KILL",6436.655,"Studied",29,3,NA,"18","Unrelated","PAPER",NA,NA
"",7999.655,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WHEEL",1832.13,NA,NA,NA,NA,"25","Identical","CLUE",NA,NA
"WEST",1202.29,"Studied",16,2,NA,NA,NA,NA,NA,NA
"",7999.755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7989.685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAND",6035.08,"Studied",3,3,NA,"3,4","Identical","FIVE",NA,NA
"SWAMP",5187.07,"Studied",2,3,"Identical","2,3","Identical","SWAMP",NA,NA
"KISS",6805.135,"Studied",38,3,NA,"10","Unrelated","NONE",NA,"LIPS"
"SMASH",2388.755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMILE",2384.07,"Studied",21,3,NA,NA,NA,NA,NA,"FROWN"
"TRASH",8002.095,"Studied",41,3,NA,"27","Identical","SOUTH",NA,"GARBAGE"
"CRACKER",7999.875,"Studied",24,2,NA,"15","Related","CASH","MONEY",NA
"",8001.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHOES",8000.37,"Studied",8,3,NA,"8","Identical","DEVIL",NA,NA
"SORRY",7991.225,"Studied",34,3,NA,"26","Unrelated","STRANGE",NA,"APOLOGY"
"",7988.115,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BIKE",4452.92,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA
"",8001.355,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROAD",4233.18,"Studied",35,3,"Identical","27","Unrelated","FOOD",NA,NA
"",8001.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLACK",5634.19,"Studied",11,3,NA,"21","Unrelated","EFFECT",NA,NA
"",8002.755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRASH",1550.145,"Studied",41,3,NA,"27","Identical","SOUTH",NA,"GARBAGE"
"DIRT",4232.885,"Studied",37,3,NA,NA,NA,NA,NA,"SOIL"
"",8000.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8029.235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.365,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GREE",8001.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GREEN",1867.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROAD",8002.035,"Studied",35,3,"Identical","27","Unrelated","FOOD",NA,NA
"WHEEL",7468.24,NA,NA,NA,NA,"25","Identical","CLUE",NA,NA
"",8000.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIV",8000.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FIVE",1334.36,"Studied",14,3,"Identical","36","Related","FAST","SLOW",NA
"STARS",1168.94,"Studied",15,3,NA,"11,37","Related","OUNCE","POUND",NA
"MONEY",3269,"Studied",13,2,NA,NA,NA,NA,NA,"CASH"
"",7999.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7999.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
