RecalledWord,StudyPosition,Block
THANKS,1,1
SCISSORS,2,1
BUSH,3,1
DISAGREE,4,1
SLIDE,5,1
ANNOY,6,1
CARD,7,1
PIECE,8,1
POTATO,9,1
TOOL,10,1
RAIN,11,1
STRIPE,12,1
SHERIFF,13,1
TRAILER,14,1
THIN,15,1
PACKAGE,16,1
YOUNG,17,1
NECK,18,1
TOCK,19,1
DEATH,20,1
REAL,21,1
MARRY,22,1
EXACT,23,1
PURPOSE,24,1
RENT,25,1
SHALLOW,26,1
MANY,27,1
PLANE ,28,1
DRAW,29,1
WRONG,30,1
QUIET,31,1
CHILD,32,1
KNIFE,33,1
EXCUSE,34,1
DRUGS,35,1
STAMP,36,1
SPIT,37,1
VOTE,38,1
SAME,39,1
CLOWN,40,1
HATE,41,1
SILVER,42,1
TOUCH,1,2
KNIT,2,2
EXPLODE,3,2
WOOD,4,2
LIGHT,5,2
CELL,6,2
STEAL,7,2
PROPER,8,2
MATH,9,2
STRESS,10,2
TOOTH,11,2
ARMS,12,2
ROSE,13,2
RULE,14,2
SHEEP,15,2
WRITE,16,2
REPEAT,17,2
SPOTS,18,2
TOWN,19,2
SHIRT,20,2
SUBJECT,21,2
STING,22,2
BABY,23,2
SKIN,24,2
GRAND,25,2
CLIMB,26,2
PENNY,27,2
NIGHTS,28,2
GRAVE,29,2
HEAD,30,2
MOVE,31,2
SELF,32,2
CLASS,33,2
DOCTOR,34,2
BIKE,35,2
FAKE,36,2
UNDER,37,2
GUILT,38,2
BRAIN,39,2
MILK,40,2
BREAD,41,2
STUPID,42,2
MAD,1,3
MAID,2,3
BALL ,3,3
SILK,4,3
SPICE,5,3
SMALL,6,3
HELLO,7,3
WANT,8,3
FRONT,9,3
NINE,10,3
ALLOW,11,3
CASTLE,12,3
SLEEP,13,3
FINISH,14,3
PAPER,15,3
SNEEZE,16,3
MINIMUM,17,3
BANK,18,3
WATER,19,3
PLAN,20,3
ONCE,21,3
ITCH,22,3
SMART,23,3
COPY,24,3
LETTER,25,3
EFFECT,26,3
FIRE,27,3
CARRY,28,3
JEANS,29,3
UNCLEAR,30,3
PRIDE,31,3
SOFT,32,3
ENGLISH,33,3
LARGE,34,3
TIRED,35,3
PENCIL,36,3
GLASSES,37,3
SURE,38,3
OVEN,39,3
CAKE,40,3
BOSS,41,3
MONKEY,42,3
MAGIC,1,4
NONE,2,4
STRANGE,3,4
HEAR,4,4
BOARD,5,4
STREET,6,4
FOOD,7,4
COLLECT,8,4
HAIR,9,4
LETTUCE,10,4
SICK,11,4
TAKE,12,4
WARM,13,4
DRESS,14,4
SOUR,15,4
SMELL,16,4
VOLCANO,17,4
CHOOSE,18,4
PROBLEM,19,4
LAUGH,20,4
FIND,21,4
SWORD,22,4
MAYBE,23,4
JACKET,24,4
YEAR,25,4
SING,26,4
SHIP,27,4
LOVE,28,4
TALK,29,4
STICKY,30,4
BREAK,31,4
DESERT,32,4
LOSE,33,4
TREE,34,4
ROOF,35,4
STORE,36,4
CLEAR,37,4
BELL,38,4
MUSIC ,39,4
GAME,40,4
CHURCH,41,4
HAPPY,42,4
