RecalledWord,StudyPosition,Block
FRIGHT,1,1
JAIL,2,1
DAGGER,3,1
WEIGHT,4,1
MONEY,5,1
SONG,6,1
RIGHT,7,1
SMOOTH,8,1
SHEETS,9,1
HORN,10,1
FLOWER,11,1
WEST,12,1
BOMB,13,1
CHANGE,14,1
EGGS,15,1
ORANGE,16,1
CHAIR,17,1
GUITAR,18,1
SELLER,19,1
STORY,20,1
WORK,21,1
FISH,22,1
NUMBER,23,1
GLORY,24,1
LENGTH,25,1
NICKEL,26,1
CRACKER,27,1
STOP,28,1
STAIRS,29,1
STREAM,30,1
TWELVE,31,1
CLAM,32,1
GROSS,33,1
CHEESE,34,1
OUTTAKE,35,1
LAWYER,36,1
BEACH,37,1
YELLOW,38,1
PICKLE,39,1
BIRD,40,1
DREAM,41,1
NEPHEW,42,1
BELOW,1,2
STOMACH,2,2
STARS,3,2
SHOES,4,2
DEAF,5,2
SMILE,6,2
PICTURE,7,2
SOUTH,8,2
WHEAT,9,2
POUND,10,2
GHOST,11,2
DIRT,12,2
JUMP,13,2
TRAIN,14,2
KILL,15,2
THIEF,16,2
FROG,17,2
SWAMP,18,2
CAMP,19,2
ROAD,20,2
HOTEL,21,2
WORLD,22,2
LEARN,23,2
GEEK,24,2
SMOKE,25,2
DOOR,26,2
NOISE,27,2
FIVE,28,2
BRIDE,29,2
PRESENT,30,2
TRASH,31,2
SORRY,32,2
SWEET,33,2
TIGHT,34,2
LAKE,35,2
LAND,36,2
DUSK,37,2
HOOP,38,2
KISS,39,2
MINOR,40,2
BLACK,41,2
DEVIL,42,2
MIDDLE,1,3
WILD,2,3
SPIDER,3,3
PAIN,4,3
PURPLE,5,3
BALLET,6,3
TENNIS,7,3
MOST,8,3
READ,9,3
LESS,10,3
NAVY,11,3
INHALE,12,3
MOTHER,13,3
CANDLE,14,3
THREAD,15,3
BUTTER,16,3
SEEK,17,3
LOOK,18,3
NOSE,19,3
STATES,20,3
CHAIN,21,3
WINTER,22,3
SOAP,23,3
WAITER,24,3
SUPPER,25,3
VERB,26,3
TOES,27,3
BORROW,28,3
HUNGER,29,3
CLUE,30,3
TEST,31,3
BUCKET,32,3
KIDNAP,33,3
NEWS,34,3
THIRST,35,3
TOUR,36,3
SLOW,37,3
ARGUE,38,3
BRANCH,39,3
ALIVE,40,3
SQUARE,41,3
FIRST,42,3
MUSCLE,1,4
SHORT,2,4
LEAVES,3,4
WHERE,4,4
TEETH,5,4
BEHIND,6,4
FINGER,7,4
LEMON,8,4
QUEEN,9,4
SPOON,10,4
WHOLE,11,4
WORST,12,4
UNCLE,13,4
FENCE,14,4
MINUS,15,4
SHARK,16,4
QUART,17,4
CORAL,18,4
GRASS,19,4
BEFORE,20,4
MEAN,21,4
EARLY,22,4
GIRLS,23,4
PHONE,24,4
THROW,25,4
OFFICE,26,4
THERE,27,4
ANIMAL,28,4
PLANT,29,4
TIGER,30,4
CLOSE,31,4
CANCER,32,4
YOURS,33,4
SHOVE,34,4
CLOCK,35,4
MINUTE,36,4
HORSE,37,4
PEPPER,38,4
ENTER,39,4
ROCK,40,4
FOUND,41,4
DOLLAR,42,4
