RecalledWord,StudyPosition,Block
OFFICE,1,1
ROCK,2,1
SHARK,3,1
THROW,4,1
YOURS,5,1
MINUTE,6,1
THERE,7,1
ENTER,8,1
GIRLS,9,1
WHERE,10,1
PLANT,11,1
EARLY,12,1
FOUND,13,1
SHOVE,14,1
WORST,15,1
SHORT,16,1
LEMON,17,1
TEETH,18,1
PEPPER,19,1
SPOON,20,1
ANIMAL,21,1
GRASS,22,1
LEAVES,23,1
CANCER,24,1
FINGER,25,1
TIGER,26,1
QUEEN,27,1
DOLLAR,28,1
MINUS,29,1
MUSCLE,30,1
FENCE,31,1
CLOCK,32,1
BEHIND,33,1
WHOLE,34,1
CORAL,35,1
CLOSE,36,1
PHONE,37,1
QUART,38,1
BEFORE,39,1
UNCLE,40,1
MEAN,41,1
HORSE,42,1
FRIGHT,1,2
WEIGHT,2,2
CHANGE,3,2
EGGS,4,2
OUTTAKE,5,2
BEACH,6,2
LAWYER,7,2
STORY,8,2
SMOOTH,9,2
FISH,10,2
JAIL,11,2
DAGGER,12,2
FLOWER,13,2
WORK,14,2
ORANGE,15,2
BOMB,16,2
PICKLE,17,2
CHEESE,18,2
NUMBER,19,2
STREAM,20,2
SHEETS,21,2
WEST,22,2
STAIRS,23,2
TWELVE,24,2
MONEY,25,2
LENGTH,26,2
CLAM,27,2
CRACKER,28,2
NEPHEW,29,2
GLORY,30,2
SELLER,31,2
NICKEL,32,2
STOP,33,2
BIRD,34,2
HORN,35,2
RIGHT,36,2
CHAIR,37,2
GROSS,38,2
YELLOW,39,2
GUITAR,40,2
SONG,41,2
DREAM,42,2
TRAIN,1,3
LAKE,2,3
FIVE,3,3
BELOW,4,3
SMOKE,5,3
SOUTH,6,3
POUND,7,3
SORRY,8,3
SWAMP,9,3
BLACK,10,3
HOOP,11,3
DOOR,12,3
HOTEL,13,3
DUSK,14,3
DIRT,15,3
LEARN,16,3
NOISE,17,3
GEEK,18,3
PICTURE,19,3
KISS,20,3
STOMACH,21,3
SWEET,22,3
GHOST,23,3
TRASH,24,3
JUMP,25,3
KILL,26,3
CAMP,27,3
BRIDE,28,3
STARS,29,3
SMILE,30,3
WHEAT,31,3
LAND,32,3
PRESENT,33,3
MINOR,34,3
THIEF,35,3
DEVIL,36,3
DEAF,37,3
WORLD,38,3
FROG,39,3
ROAD,40,3
TIGHT,41,3
SHOES,42,3
READ,1,4
PURPLE,2,4
SPIDER,3,4
WINTER,4,4
NAVY,5,4
WILD,6,4
TOUR,7,4
NEWS,8,4
STATES,9,4
KIDNAP,10,4
PAIN,11,4
MIDDLE,12,4
SOAP,13,4
THIRST,14,4
BUCKET,15,4
NOSE,16,4
SEEK,17,4
WAITER,18,4
HUNGER,19,4
CHAIN,20,4
ARGUE,21,4
BUTTER,22,4
VERB,23,4
SUPPER,24,4
TOES,25,4
CANDLE,26,4
LESS,27,4
SLOW,28,4
CLUE,29,4
BRANCH,30,4
BORROW,31,4
BALLET,32,4
FIRST,33,4
THREAD,34,4
INHALE,35,4
TEST,36,4
LOOK,37,4
TENNIS,38,4
ALIVE,39,4
MOTHER,40,4
SQUARE,41,4
MOST,42,4
