RecalledWord,StudyPosition,Block
SMELL,1,1
MUSIC ,2,1
GAME,3,1
COLLECT,4,1
YEAR,5,1
SWORD,6,1
VOLCANO,7,1
SHIP,8,1
CHOOSE,9,1
SICK,10,1
BREAK,11,1
NONE,12,1
CLEAR,13,1
SING,14,1
FIND,15,1
BELL,16,1
LOVE,17,1
STREET,18,1
PROBLEM,19,1
FOOD,20,1
STORE,21,1
MAYBE,22,1
TAKE,23,1
LETTUCE,24,1
CHURCH,25,1
SOUR,26,1
LOSE,27,1
HEAR,28,1
LAUGH,29,1
STRANGE,30,1
HAPPY,31,1
HAIR,32,1
JACKET,33,1
TREE,34,1
DRESS,35,1
TALK,36,1
ROOF,37,1
DESERT,38,1
MAGIC,39,1
WARM,40,1
STICKY,41,1
BOARD,42,1
THIN,1,2
SILVER,2,2
STRIPE,3,2
HATE,4,2
PACKAGE,5,2
WRONG,6,2
TOCK,7,2
DISAGREE,8,2
NECK,9,2
SLIDE,10,2
PURPOSE,11,2
PLANE ,12,2
MANY,13,2
REAL,14,2
SPIT,15,2
SHERIFF,16,2
RENT,17,2
TOOL,18,2
THANKS,19,2
STAMP,20,2
QUIET,21,2
EXCUSE,22,2
SHALLOW,23,2
RAIN,24,2
VOTE,25,2
DEATH,26,2
MARRY,27,2
PIECE,28,2
TRAILER,29,2
KNIFE,30,2
POTATO,31,2
SCISSORS,32,2
BUSH,33,2
CHILD,34,2
YOUNG,35,2
CARD,36,2
DRUGS,37,2
DRAW,38,2
SAME,39,2
EXACT,40,2
CLOWN,41,2
ANNOY,42,2
ARMS,1,3
MATH,2,3
GUILT,3,3
LIGHT,4,3
TOUCH,5,3
EXPLODE,6,3
UNDER,7,3
STEAL,8,3
CLIMB,9,3
SHEEP,10,3
SPOTS,11,3
PENNY,12,3
ROSE,13,3
RULE,14,3
GRAVE,15,3
TOWN,16,3
TOOTH,17,3
BRAIN,18,3
WOOD,19,3
STRESS,20,3
SELF,21,3
GRAND,22,3
STING,23,3
FAKE,24,3
BIKE,25,3
MOVE,26,3
BABY,27,3
MILK,28,3
CLASS,29,3
PROPER,30,3
NIGHTS,31,3
CELL,32,3
SKIN,33,3
DOCTOR,34,3
SHIRT,35,3
BREAD,36,3
HEAD,37,3
REPEAT,38,3
WRITE,39,3
SUBJECT,40,3
STUPID,41,3
KNIT,42,3
COPY,1,4
UNCLEAR,2,4
CASTLE,3,4
SLEEP,4,4
PAPER,5,4
SNEEZE,6,4
SMART,7,4
CAKE,8,4
MAD,9,4
NINE,10,4
TIRED,11,4
FINISH,12,4
EFFECT,13,4
LETTER,14,4
SPICE,15,4
FIRE,16,4
JEANS,17,4
CARRY,18,4
SURE,19,4
PRIDE,20,4
WATER,21,4
BOSS,22,4
GLASSES,23,4
FRONT,24,4
SOFT,25,4
ITCH,26,4
ALLOW,27,4
ONCE,28,4
OVEN,29,4
BALL ,30,4
LARGE,31,4
MONKEY,32,4
PENCIL,33,4
ENGLISH,34,4
SILK,35,4
HELLO,36,4
SMALL,37,4
MAID,38,4
BANK,39,4
PLAN,40,4
MINIMUM,41,4
WANT,42,4
