DelayedWord,DelayedRT
STREAM,2683.62
CHEESE,2702.345
EXTENT,1433.05
MOUSE,981.92
STAIR,1166.07
,8002.855
,8000.23
DOOR,6552.98
ORANGE,7992.54
DAGGER,8001.27
THIEF,8000.245
THIEF,3501.64
FLOWER,8008.965
POUND,4032.345
MONEY,2419.755
CHANGE,1626.57
NICKEL,1835.035
,8004.26
GHOST,8003.53
,8001.48
,8000.46
,7995.86
FISH,2298.27
DREAM,1966.6
,8000.335
,8001.035
,7988.68
SUPPER,6219.62
,8002.455
GUITAR,8004.125
,8000.285
,8001.36
PURPLE,8000.065
,7999.6
,8000.245
,8001.3
,8003.135
,7999.89
,8000.335
,8001.55
ROCK,1599.28
,8001.255
,7996.63
,7990.35
,7999.35
,8001.98
,8001.865
,8001.485
,8000.875
,7993.45
,8000.285
,8000.625
,8000.81
,7999.585
,8000.83
,8000.93
,8000.685
,7999.545
,8001.675
,8001.015
DEVIL,7565.83
,8000.51
,7998.05
,8000.125
,7999.93
,7999.74
,8000.48
,8001.59
,8001.575
,8000.935
,8001.125
,8001.275
,8000.465
,8002.3
,7998.92
,8003.065
,7999.52
TIGER,3534.235
,7994.335
,4567.005
