RecalledWord,StudyPosition,Block
SHERIFF,1,1
SCISSORS,2,1
CLOWN,3,1
QUIET,4,1
DISAGREE,5,1
RENT,6,1
SLIDE,7,1
SPIT,8,1
ANNOY,9,1
CHILD,10,1
TOCK,11,1
YOUNG,12,1
PURPOSE,13,1
POTATO,14,1
SHALLOW,15,1
RAIN,16,1
MANY,17,1
PLANE ,18,1
NECK,19,1
EXACT,20,1
PIECE,21,1
KNIFE,22,1
DEATH,23,1
HATE,24,1
STRIPE,25,1
PACKAGE,26,1
SAME,27,1
SILVER,28,1
THANKS,29,1
MARRY,30,1
THIN,31,1
DRUGS,32,1
VOTE,33,1
BUSH,34,1
STAMP,35,1
TRAILER,36,1
DRAW,37,1
EXCUSE,38,1
TOOL,39,1
WRONG,40,1
CARD,41,1
REAL,42,1
SPOTS,1,2
BABY,2,2
GUILT,3,2
REPEAT,4,2
CLIMB,5,2
SHEEP,6,2
BRAIN,7,2
STING,8,2
NIGHTS,9,2
ROSE,10,2
SKIN,11,2
SHIRT,12,2
ARMS,13,2
RULE,14,2
WOOD,15,2
STUPID,16,2
MILK,17,2
PROPER,18,2
KNIT,19,2
BIKE,20,2
TOUCH,21,2
BREAD,22,2
MOVE,23,2
STRESS,24,2
HEAD,25,2
LIGHT,26,2
CLASS,27,2
TOWN,28,2
STEAL,29,2
FAKE,30,2
SELF,31,2
PENNY,32,2
DOCTOR,33,2
EXPLODE,34,2
CELL,35,2
GRAND,36,2
GRAVE,37,2
SUBJECT,38,2
UNDER,39,2
TOOTH,40,2
WRITE,41,2
MATH,42,2
BALL ,1,3
HELLO,2,3
SOFT,3,3
PLAN,4,3
CASTLE,5,3
BANK,6,3
BOSS,7,3
TIRED,8,3
JEANS,9,3
SILK,10,3
PAPER,11,3
SNEEZE,12,3
ENGLISH,13,3
MAID,14,3
OVEN,15,3
WANT,16,3
SMALL,17,3
PENCIL,18,3
SMART,19,3
SURE,20,3
NINE,21,3
GLASSES,22,3
WATER,23,3
CAKE,24,3
ONCE,25,3
FIRE,26,3
LETTER,27,3
EFFECT,28,3
CARRY,29,3
ITCH,30,3
ALLOW,31,3
SPICE,32,3
UNCLEAR,33,3
COPY,34,3
FINISH,35,3
MONKEY,36,3
MAD,37,3
FRONT,38,3
LARGE,39,3
PRIDE,40,3
MINIMUM,41,3
SLEEP,42,3
COLLECT,1,4
SICK,2,4
VOLCANO,3,4
ROOF,4,4
LOSE,5,4
CHOOSE,6,4
STORE,7,4
MAYBE,8,4
FOOD,9,4
STRANGE,10,4
GAME,11,4
CLEAR,12,4
YEAR,13,4
CHURCH,14,4
BELL,15,4
TALK,16,4
DESERT,17,4
SWORD,18,4
SHIP,19,4
TREE,20,4
BREAK,21,4
BOARD,22,4
HAIR,23,4
WARM,24,4
NONE,25,4
HAPPY,26,4
JACKET,27,4
LETTUCE,28,4
SMELL,29,4
SING,30,4
DRESS,31,4
PROBLEM,32,4
STREET,33,4
LAUGH,34,4
MAGIC,35,4
SOUR,36,4
FIND,37,4
STICKY,38,4
TAKE,39,4
LOVE,40,4
HEAR,41,4
MUSIC ,42,4
