DelayedWord,DelayedRT
HAIR,8001.045
SELF,8000.645
CLEAR,8001.965
UNCLEAR,7990.585
PURPOSE,8001.125
DRAW,8002.26
PENCIL,8001.785
WARM,7993.17
WATER,8001.955
FIRE,8001.755
SEARCH,8001.08
FRONT,8001.835
TOOL,7991.28
CEILI,8001.525
CEILING,8000.825
SCISSOR,7999.3
BLANKET,8001.44
SLEEP,8018.58
,8003.26
STRANGE,7999
,8005.55
MILK,8002.745
THIN,8000.185
STRIPE,8001.715
,8002.195
,7999.725
LOVE,8000.7
PLAN,8002.31
CHOOSE,7991.38
TAKE,8001.325
,8002.755
,8004.715
SKIN,8004.545
,7991.975
,7999.66
,7999.345
,7998.595
,7989.595
,7999.15
AWAY,8000.205
,8000.895
,7998.675
,8000.955
,7999.28
,8000.775
,7998.43
,7999.135
PAUSE,8003.775
,7999.245
,7999.435
,8007.335
PILE,8000.39
,8003.595
,7999.7
,8001.155
,7989.13
,8000.17
,7989.17
,8000.475
,7998.84
,8000.65
,8001.435
,8002.625
,8000.83
CRAZY,8001.01
SAVE,8000.77
HAVE,8000.58
,7999.34
,7999.925
,6682.865
