"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"WRITE","slash",1.200525,"RJ",1,"2020-11-27_19h36.45.616","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,"Identical","THIRST",NA,NA,"40","14","Old","New",0,0,1,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"ANIMAL","slash",0.73788,"RJ",1,"2020-11-27_19h36.45.616","DelayedExpNT","2020.1.3",60,"Studied",17,1,"Identical","Identical","ANIMAL",NA,NA,"13,39","27,70","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"CLEAR","slash",0.77425,"RJ",1,"2020-11-27_19h36.45.616","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"REPEAT","z",0.59592,"RJ",1,"2020-11-27_19h36.45.616","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"NOISE","z",0.78008,"RJ",1,"2020-11-27_19h36.45.616","DelayedExpNT","2020.1.3",60,"Studied",12,3,NA,NA,NA,NA,"SOUND",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"HUNGER","slash",0.66365,"RJ",1,"2020-11-27_19h36.45.616","DelayedExpNT","2020.1.3",60,"Studied",26,4,NA,NA,NA,NA,"FAMINE",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"KISS","z",0.71536,"RJ",1,"2020-11-27_19h36.45.616","DelayedExpNT","2020.1.3",60,"Studied",36,3,NA,NA,NA,NA,"LIPS",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"TOOTH","slash",0.60829,"RJ",1,"2020-11-27_19h36.45.616","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"ARGUE","slash",1.078805,"RJ",1,"2020-11-27_19h36.45.616","DelayedExpNT","2020.1.3",60,"Studied",13,4,NA,NA,NA,NA,"DEBATE",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"HAIR","z",0.59698,"RJ",1,"2020-11-27_19h36.45.616","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
