RecalledWord,StudyPosition,Block
FENCE,1,1
SHORT,2,1
LEMON,3,1
MEAN,4,1
GIRLS,5,1
SHARK,6,1
MUSCLE,7,1
CANCER,8,1
ENTER,9,1
MINUS,10,1
SPOON,11,1
QUEEN,12,1
WHERE,13,1
LEAVES,14,1
HORSE,15,1
TIGER,16,1
CLOCK,17,1
FOUND,18,1
SHOVE,19,1
TEETH,20,1
UNCLE,21,1
THROW,22,1
PHONE,23,1
GRASS,24,1
ANIMAL,25,1
THERE,26,1
BEFORE,27,1
CLOSE,28,1
MINUTE,29,1
WHOLE,30,1
WORST,31,1
OFFICE,32,1
PLANT,33,1
CORAL,34,1
QUART,35,1
DOLLAR,36,1
ROCK,37,1
FINGER,38,1
EARLY,39,1
BEHIND,40,1
YOURS,41,1
PEPPER,42,1
SELLER,1,2
SHEETS,2,2
LAWYER,3,2
GLORY,4,2
BEACH,5,2
DAGGER,6,2
JAIL,7,2
CHAIR,8,2
NUMBER,9,2
GUITAR,10,2
NEPHEW,11,2
OUTTAKE,12,2
MONEY,13,2
GROSS,14,2
FLOWER,15,2
WEST,16,2
WORK,17,2
TWELVE,18,2
RIGHT,19,2
CHANGE,20,2
CLAM,21,2
YELLOW,22,2
BOMB,23,2
CRACKER,24,2
LENGTH,25,2
NICKEL,26,2
STAIRS,27,2
STORY,28,2
BIRD,29,2
PICKLE,30,2
ORANGE,31,2
WEIGHT,32,2
CHEESE,33,2
FISH,34,2
EGGS,35,2
FRIGHT,36,2
STREAM,37,2
STOP,38,2
SMOOTH,39,2
DREAM,40,2
SONG,41,2
HORN,42,2
DOOR,1,3
SWAMP,2,3
LAND,3,3
TRAIN,4,3
LEARN,5,3
TIGHT,6,3
SWEET,7,3
SHOES,8,3
FROG,9,3
GHOST,10,3
BLACK,11,3
WHEAT,12,3
DEVIL,13,3
FIVE,14,3
STARS,15,3
SOUTH,16,3
STOMACH,17,3
DEAF,18,3
PICTURE,19,3
HOOP,20,3
SMILE,21,3
CAMP,22,3
HOTEL,23,3
BRIDE,24,3
NOISE,25,3
DUSK,26,3
LAKE,27,3
MINOR,28,3
KILL,29,3
WORLD,30,3
JUMP,31,3
GEEK,32,3
THIEF,33,3
SORRY,34,3
ROAD,35,3
PRESENT,36,3
DIRT,37,3
KISS,38,3
SMOKE,39,3
BELOW,40,3
TRASH,41,3
POUND,42,3
SUPPER,1,4
THREAD,2,4
TENNIS,3,4
ALIVE,4,4
TOUR,5,4
LESS,6,4
SLOW,7,4
MOTHER,8,4
INHALE,9,4
MOST,10,4
SOAP,11,4
PAIN,12,4
CANDLE,13,4
NOSE,14,4
WINTER,15,4
FIRST,16,4
CHAIN,17,4
WILD,18,4
NAVY,19,4
THIRST,20,4
TEST,21,4
SEEK,22,4
VERB,23,4
MIDDLE,24,4
ARGUE,25,4
READ,26,4
BORROW,27,4
NEWS,28,4
LOOK,29,4
BALLET,30,4
SQUARE,31,4
PURPLE,32,4
WAITER,33,4
BUCKET,34,4
TOES,35,4
CLUE,36,4
KIDNAP,37,4
BRANCH,38,4
STATES,39,4
HUNGER,40,4
BUTTER,41,4
SPIDER,42,4
