DelayedWord,DelayedRT
WINTER,1550.065
ORANGE,1751.325
YELLOW,1366.24
TENNIS,4051.36
MOTHER,5482.285
BUTTER,2200.1
SUPPER,2904.54
SMILE,4416.665
,8001.305
BALLET,2999.435
STATES,2832.155
FISH,5100.535
TIGER,1533.03
,8000.33
FLOWER,2583.01
,8002
,7999.325
SPIDER,4066.985
FIRST,2233.6
THIRST,3751.935
,8000.295
SHARK,6483.37
DOOR,4433.145
,749.22
,501.075
,551.085
,1650.34
,2866.495
HOTEL,1383.505
,1133.595
,2301.02
LEMON,1101.015
,1866.82
,8001.8
,600.93
,8000.815
TEETH,3234.26
,8000.685
,8001.01
,7992.575
,8003.07
,7116.34
,3649.865
,2650.015
,6019.745
CORAL,2366.075
,2915.235
,5716.98
CANCER,4250.11
,6270.735
,4651.825
,7636.02
,7266.105
,3148.425
,4636.515
,2916.415
,3282.99
DREAM,1933.875
WINTER,2383.08
,7020.3
,1681.93
,8000.68
,7999.975
,4332.755
,6215.86
,6600.085
,366.1700001
,1133.36
,4249.63
,3049.495
,8000.61
,282.025
,1983.67
,766.095
,5550.55
,6083.4
,8000.93
,898.4549999
,8000.87
,1100.785
,5516.56
,2350.2
,7566.12
,7999.71
,7999.46
,82.87500008
,5367.89
,5898.43
,7032.32
,8001.37
,898.6599999
,1416.355
,2215.5
,14902.55
,265.7850001
,2848.73
,2283.075
,4092.59
,2616.44
,348.69
