"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"MAYBE","z",0.60324,"KH",1,"2020-12-05_22h02.49.438","DelayedExpNT","2020.1.3",60,"Studied",24,3,"Identical","Unrelated","SEEK",NA,NA,"18",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Identical"
"PLAN","slash",0.60723,"KH",1,"2020-12-05_22h02.49.438","DelayedExpNT","2020.1.3",60,"Studied",9,2,NA,"Related","DIGNITY","PRIDE",NA,"9,16","26","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"ANNOY","slash",0.79128,"KH",1,"2020-12-05_22h02.49.438","DelayedExpNT","2020.1.3",60,"Studied",10,4,NA,"Related","POSTAGE","STAMP",NA,"11",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"CHAIN","z",0.63678,"KH",1,"2020-12-05_22h02.49.438","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"TALK","slash",0.62859,"KH",1,"2020-12-05_22h02.49.438","DelayedExpNT","2020.1.3",60,"Studied",40,3,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"WHEAT","z",0.81848,"KH",1,"2020-12-05_22h02.49.438","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"YOURS","z",0.64056,"KH",1,"2020-12-05_22h02.49.438","DelayedExpNT","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"YEAR","z",0.7302,"KH",1,"2020-12-05_22h02.49.438","DelayedExpNT","2020.1.3",60,"Studied",37,3,NA,NA,NA,NA,"DECADE",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"PAIN","slash",0.79619,"KH",1,"2020-12-05_22h02.49.438","DelayedExpNT","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"SPIT","slash",0.78399,"KH",1,"2020-12-05_22h02.49.438","DelayedExpNT","2020.1.3",60,"Studied",20,4,NA,NA,NA,NA,"SALIVA",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
