RecalledWord,StudyPosition,Block
FISH,1,1
SMOOTH,2,1
TWELVE,3,1
PICKLE,4,1
CHEESE,5,1
GROSS,6,1
CHAIR,7,1
NUMBER,8,1
SONG,9,1
JAIL,10,1
SHEETS,11,1
RIGHT,12,1
HORN,13,1
MONEY,14,1
LENGTH,15,1
CLAM,16,1
BIRD,17,1
BOMB,18,1
DREAM,19,1
GUITAR,20,1
ORANGE,21,1
BEACH,22,1
SELLER,23,1
GLORY,24,1
FLOWER,25,1
YELLOW,26,1
WORK,27,1
NICKEL,28,1
WEIGHT,29,1
LAWYER,30,1
STOP,31,1
EGGS,32,1
WEST,33,1
CRACKER,34,1
STAIRS,35,1
NEPHEW,36,1
DAGGER,37,1
STORY,38,1
STREAM,39,1
OUTTAKE,40,1
CHANGE,41,1
FRIGHT,42,1
THIEF,1,2
GEEK,2,2
TRAIN,3,2
DEAF,4,2
NOISE,5,2
DIRT,6,2
KILL,7,2
HOOP,8,2
JUMP,9,2
PICTURE,10,2
DEVIL,11,2
LAND,12,2
BLACK,13,2
HOTEL,14,2
KISS,15,2
FIVE,16,2
PRESENT,17,2
FROG,18,2
LAKE,19,2
SMILE,20,2
MINOR,21,2
SWAMP,22,2
SOUTH,23,2
TRASH,24,2
BELOW,25,2
DOOR,26,2
CAMP,27,2
STOMACH,28,2
WORLD,29,2
SHOES,30,2
DUSK,31,2
TIGHT,32,2
SORRY,33,2
ROAD,34,2
STARS,35,2
WHEAT,36,2
SWEET,37,2
POUND,38,2
BRIDE,39,2
LEARN,40,2
GHOST,41,2
SMOKE,42,2
ARGUE,1,3
SPIDER,2,3
TOES,3,3
BRANCH,4,3
SLOW,5,3
SOAP,6,3
PAIN,7,3
WAITER,8,3
SUPPER,9,3
READ,10,3
PURPLE,11,3
THREAD,12,3
BUCKET,13,3
NOSE,14,3
MOTHER,15,3
BUTTER,16,3
NAVY,17,3
LOOK,18,3
WINTER,19,3
BORROW,20,3
ALIVE,21,3
SQUARE,22,3
THIRST,23,3
TOUR,24,3
STATES,25,3
NEWS,26,3
TEST,27,3
WILD,28,3
VERB,29,3
SEEK,30,3
CHAIN,31,3
BALLET,32,3
MOST,33,3
TENNIS,34,3
HUNGER,35,3
FIRST,36,3
LESS,37,3
MIDDLE,38,3
CLUE,39,3
CANDLE,40,3
INHALE,41,3
KIDNAP,42,3
TEETH,1,4
QUART,2,4
MUSCLE,3,4
FENCE,4,4
SHOVE,5,4
LEAVES,6,4
GRASS,7,4
SHORT,8,4
FINGER,9,4
PEPPER,10,4
PHONE,11,4
THERE,12,4
CORAL,13,4
SPOON,14,4
CLOCK,15,4
LEMON,16,4
ENTER,17,4
FOUND,18,4
ANIMAL,19,4
ROCK,20,4
DOLLAR,21,4
MINUS,22,4
YOURS,23,4
HORSE,24,4
EARLY,25,4
WORST,26,4
WHOLE,27,4
BEFORE,28,4
WHERE,29,4
CANCER,30,4
GIRLS,31,4
QUEEN,32,4
TIGER,33,4
PLANT,34,4
OFFICE,35,4
BEHIND,36,4
THROW,37,4
SHARK,38,4
MEAN,39,4
UNCLE,40,4
MINUTE,41,4
CLOSE,42,4
