participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,ORANGE,2734.32,firstword,firstword,,1,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,YELLOW,1282.575,CASH,Related,2.274999977,2,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,FISH,1509.565,SPOTS,Unrelated,1.174999983,3,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,BEACH,1768.025,WIDTH,Related,0.484999968,4,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,CRUDE,3735.525,JAIL,Identical,0.669999979,5,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,XXXXX,8000.025,OUTTAKE,Identical,1.675000007,6,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,STORY,1706.26,LAWYER,Identical,1.775000012,7,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.315,LINEN,Related,0.754999986,8,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,XXXXX,12679.75,SCALE,Related,2.039999992,9,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,UNSURE,3864.62,NUMBER,Identical,0.829999975,10,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,XXXXX,34013.86,BIKE,Unrelated,1.229999994,11,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,WATER,1783.35,CLASS,Unrelated,0.770000042,12,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,COLONY,7992.34,SONG,Identical,0.430000015,13,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,XXXXX,25999.625,TOWN,Unrelated,2.990000008,14,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,XXXXX,703.73,HOPE,Related,1.579999982,15,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,XXXXX,108.715,GUITAR,Identical,0.410000037,16,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,XXXXX,134.745,TULIP,Related,0.809999998,17,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,XXXXX,84.75500002,DILL,Related,0.475000008,18,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,XXXXX,175.69,NIGHTS,Unrelated,0.839999993,19,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,XXXXX,90.80500004,DOCTOR,Unrelated,0.820000016,20,1
TC,1,2020-11-26_15h55.29.029,S1.4ConstantTotalFinal,2020.1.3,60,XXXXX,66.83500001,CRACKER,Identical,0.579999993,21,1
