Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
CS,KILL,6436.655,Studied,29,3,Recalled,NA,18,Unrelated,PAPER,NA,NA,unrelated,PAPER,18,3
CS,,7999.655,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CS,WHEEL,1832.13,Not Studied,NA,NA,Recalled,NA,25,Identical,CLUE,NA,NA,unrelated,CLUE,25,4
CS,WEST,1202.29,Studied,16,2,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CS,,7999.755,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unrelated,,,
CS,,7989.685,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unrelated,,,
CS,LAND,6035.08,Studied,3,3,Recalled,NA,"3,4",Identical,FIVE,NA,NA,unrelated,RACKET,4,4
CS,SWAMP,5187.07,Studied,2,3,Recalled,Identical,"2,3",Identical,SWAMP,NA,NA,identical,SWAMP,2,3
CS,KISS,6805.135,Studied,38,3,Recalled,NA,10,Unrelated,NONE,NA,LIPS,related,LIPS,22,3
CS,SMASH,2388.755,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CS,,8000.76,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CS,SMILE,2384.07,Studied,21,3,NotRecalled,NA,NA,NA,NA,NA,FROWN,related,FROWN,19,3
CS,TRASH,8002.095,Studied,41,3,Recalled,NA,27,Identical,SOUTH,NA,GARBAGE,related,GARBAGE,12,3
CS,CRACKER,7999.875,Studied,24,2,Recalled,NA,15,Related,CASH,MONEY,NA,unrelated,CASH,15,2
CS,,8001.63,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CS,SHOES,8000.37,Studied,8,3,Recalled,NA,8,Identical,DEVIL,NA,NA,unrelated,DEVIL,8,3
CS,SORRY,7991.225,Studied,34,3,Recalled,NA,26,Unrelated,STRANGE,NA,APOLOGY,related,APOLOGY,5,3
CS,,7988.115,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CS,BIKE,4452.92,Not Studied,NA,NA,NotRecalled,Unrelated,NA,NA,NA,NA,NA,identical,BIKE,13,2
CS,,8001.355,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CS,ROAD,4233.18,Studied,35,3,Recalled,Identical,27,Unrelated,FOOD,NA,NA,identical,ROAD,42,3
