Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
RD,WRONG,7999.465,Studied,7,2,Recalled,NA,26,Related,PRECISE,EXACT,NA,unrelated,PRECISE,26,2
RD,KNIFE,7999.335,Studied,20,2,Recalled,NA,18,Related,THROAT,NECK,NA,unrelated,THROAT,18,2
RD,CLASS,8000.485,Studied,9,3,Recalled,NA,6,Identical,SUBJECT,NA,NA,unrelated,SUBJECT,6,3
RD,SUBJECT,8000.435,Studied,37,3,Recalled,Identical,35,Identical,SHEEP,NA,NA,identical,SUBJECT,6,3
RD,BRAIN,8000.22,Studied,14,3,Recalled,NA,10,Related,PEDAL,BIKE,NA,unrelated,PEDAL,10,3
RD,CHURCH,7999.24,Studied,12,1,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,CHURCH,15,1
RD,MUSIC,8000.31,Studied,NA,NA,Recalled,NA,8,Unrelated,WINTER,NA,NA,unrelated,WINTER,8,1
RD,SICK,8001.015,Studied,14,1,Recalled,NA,7,Unrelated,SEEK,NA,NA,unrelated,SEEK,7,1
RD,STICKY,8001.69,Studied,17,1,Recalled,NA,6,Identical,LAUGH,NA,NA,unrelated,LAUGH,6,1
RD,BALL,8000.14,Studied,NA,NA,Recalled,NA,14,Unrelated,KISS,NA,NA,unrelated,KISS,14,4
RD,BUSH,8000.54,Studied,6,2,Recalled,NA,17,Identical,PLANE,NA,HEDGE,related,HEDGE,14,2
RD,ANNOY,8000.9,Studied,11,2,Recalled,NA,37,Unrelated,PICTURE,NA,BOTHER,related,BOTHER,16,2
RD,MAID,7997.39,Studied,35,4,Recalled,NA,12,Unrelated,BELOW,NA,NA,unrelated,BELOW,12,4
RD,,8000.22,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
RD,,7999.915,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
