Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
SK,TIGER,1699.675,Studied,3,3,Recalled,NA,"4,6",Identical,LEMON,NA,NA,unrelated,REAL,6,3
SK,DOLLAR,1799.295,Studied,2,3,Recalled,NA,2,Identical,PHONE,NA,NA,unrelated,PHONE,2,3
SK,CLAM,2517.985,Studied,3,4,Recalled,NA,3,Identical,RIGHT,NA,NA,unrelated,RIGHT,3,4
SK,TWELVE,1597.97,Studied,1,4,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
SK,SELLER,1298.28,Studied,2,4,Recalled,NA,2,Identical,FISH,NA,NA,unrelated,FISH,2,4
SK,GRASS,1266.72,Studied,1,3,Recalled,NA,3,Related,RAKE,LEAVES,NA,unrelated,RAKE,3,4
SK,GROZZ,1350.475,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SK,GROSS,1883.925,Studied,41,4,Recalled,NA,11,Related,HALT,STOP,NA,unrelated,HALT,11,4
SK,,8000.46,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SK,BECOME,5883.955,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SK,DEVIL,5484.02,Studied,22,1,Recalled,NA,6,Identical,CAMP,NA,NA,unrelated,CAMP,6,1
SK,JAIL,2367.225,Studied,29,4,Recalled,Identical,13,Identical,GLORY,NA,NA,identical,JAIL,4,4
SK,GUITAR,2216.59,Studied,23,4,Recalled,NA,12,Unrelated,STUPID,NA,NA,unrelated,STUPID,12,4
SK,PLAY,1533.36,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SK,UNDER,1116.995,Not Studied,NA,NA,Recalled,Unrelated,18,Identical,PAIN,NA,NA,unrelated,PAIN,18,2
SK,ABOVE,1633.56,Not Studied,NA,NA,Recalled,Related,19,Identical,TOUR,NA,NA,identical,ABOVE,33,1
SK,BELOW,1615.86,Studied,17,1,NotRecalled,NA,NA,NA,NA,NA,ABOVE,related,ABOVE,33,1
SK,CHILD,6284.2,Not Studied,NA,NA,NotRecalled,Unrelated,NA,NA,NA,NA,NA,identical,CHILD,42,3
SK,RED,1599.055,Not Studied,NA,NA,Recalled,NA,19,Identical,ROAD,NA,NA,unrelated,ROAD,19,1
SK,FIVE,1016.96,Studied,23,1,Recalled,Identical,29,Identical,MUSCLE,NA,NA,identical,FIVE,4,1
SK,BECOME,3484.23,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SK,BELIEVE,2249.305,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SK,GIRLS,6933.23,Studied,23,3,Recalled,Identical,11,Identical,SHOVE,NA,NA,identical,GIRLS,10,3
SK,OUTTAKE,6816.695,Studied,4,4,Recalled,NA,36,Related,JUDGE,LAWYER,INTAKE,related,INTAKE,19,4
SK,,7999.28,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SK,HIDE,1332.91,Not Studied,NA,NA,Recalled,Related,33,Unrelated,PROBLEM,NA,NA,unrelated,PROBLEM,33,2
SK,PROPHET,4533.14,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SK,HIDE,2450.05,Not Studied,NA,NA,Recalled,Related,33,Unrelated,PROBLEM,NA,NA,unrelated,PROBLEM,33,2
SK,,7999.885,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
SK,FIRE,2766.26,Not Studied,NA,NA,Recalled,Unrelated,34,Identical,SMILE,NA,NA,identical,FIRE,16,1
