Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
TI,LOVE,2349.445,Studied,33,1,Recalled,NA,6,Identical,SAME,NA,ADORE,related,ADORE,11,1
TI,HATE,1517.66,Studied,32,2,Recalled,NA,3,Unrelated,MINUS,NA,NA,unrelated,MINUS,3,2
TI,STIPID,2084.71,Studied,NA,NA,Recalled,NA,NA,NA,NA,NA,NA,unrelated,RULE,4,3
TI,MAGIC,3150.345,Studied,12,1,Recalled,Identical,NA,NA,NA,NA,NA,firstword,,,
TI,WIZARD,3149.87,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,CHANGE,2100.71,Not Studied,NA,NA,Recalled,NA,"5,11",Unrelated,SOAP,NA,NA,unrelated,ADORE,11,1
TI,STREET,2516.53,Studied,23,1,Recalled,NA,4,Identical,SING,NA,NA,unrelated,SING,4,1
TI,THUCK,2885.195,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,THIN,9,2
TI,TREE,1366.435,Studied,5,1,Recalled,NA,8,Unrelated,BRANCH,NA,NA,unrelated,BRANCH,8,1
TI,THIN,1602.59,Studied,14,2,Recalled,NA,9,Unrelated,TEETH,NA,NA,unrelated,TEETH,9,2
TI,STOP,4269.995,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,STUPID,2598.91,Studied,7,3,Recalled,NA,4,Identical,RULE,NA,NA,unrelated,RULE,4,3
TI,DESERT,3849.82,Studied,1,1,Recalled,NA,9,Unrelated,BORROW,NA,NA,unrelated,BORROW,9,1
TI,ROCK,1449.38,Not Studied,NA,NA,Recalled,NA,8,Identical,CELL,NA,NA,unrelated,CELL,8,3
TI,STONE,1682.3,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,PLANE,4735.03,Studied,NA,NA,Recalled,NA,10,Identical,CHILD,NA,NA,unrelated,CHILD,10,2
TI,,7999.52,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,S,8001.11,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,DOCTOR,2752.09,Studied,40,3,Recalled,NA,2,Unrelated,WEST,NA,NA,unrelated,WEST,2,3
TI,,8000.765,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8002.015,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8000.625,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8000.73,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,7999.74,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8000.855,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8001.735,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8000.18,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8000.19,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8000.55,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,7998.025,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,HAO,8000.65,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,HAIR,2766.715,Studied,18,1,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,HAIR,25,1
TI,S,7999.32,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,SIN,1418.105,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,SHINE,2066.5,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8005.155,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8001.89,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8000.63,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8000.4,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,7999.975,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8001.725,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,7998.245,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8003.6,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
TI,,8001.81,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
