Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
AL,SCRATCH,2498.32,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,ITCH,2,3
AL,,8000.855,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,MAKE,801.85,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,,7996.215,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,TYPE,5434.835,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,WIRE,5187.285,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,CREATE,6933.585,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,THERE,4614.88,Not Studied,NA,NA,NotRecalled,Unrelated,NA,NA,NA,NA,NA,identical,THERE,41,1
AL,,8002.33,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,DEEP,4317.12,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,SHALLOW,8,1
AL,,7998.635,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,TOP,1152.125,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,TOWARD,1281.91,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,TUCK,951.035,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,,8002.19,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,CARRY,1250.24,Studied,26,3,Recalled,NA,22,Unrelated,GEEK,NA,NA,unrelated,GEEK,22,3
AL,REST,6352.835,Not Studied,NA,NA,Recalled,NA,22,Related,TARNISH,SILVER,NA,unrelated,TARNISH,22,1
AL,TIRED,1150.41,Studied,18,3,Recalled,NA,23,Related,CAUSE,EFFECT,NA,unrelated,CAUSE,23,3
AL,,8002.15,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,BEACH,2082.48,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AL,TREE,2566.575,Studied,23,4,Recalled,NA,9,Unrelated,KIDNAP,NA,NA,unrelated,KIDNAP,9,4
AL,SHAKE,6285.46,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
