Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
HC,WINTER,1550.065,Studied,15,2,Recalled,NA,18,Unrelated,TAKE,NA,NA,unrelated,TAKE,18,2
HC,ORANGE,1751.325,Studied,22,4,Recalled,NA,8,Related,DILL,PICKLE,NA,unrelated,DILL,8,4
HC,YELLOW,1366.24,Studied,23,4,Recalled,NA,7,Identical,FRIGHT,NA,NA,unrelated,FRIGHT,7,4
HC,TENNIS,4051.36,Studied,34,2,Recalled,NA,5,Identical,MOTHER,NA,NA,unrelated,MOTHER,5,2
HC,MOTHER,5482.285,Studied,7,2,Recalled,Identical,12,Related,NOUN,VERB,NA,identical,MOTHER,5,2
HC,BUTTER,2200.1,Studied,1,2,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
HC,SUPPER,2904.54,Studied,2,2,Recalled,NA,2,Related,PAIL,BUCKET,NA,unrelated,PAIL,2,2
HC,SMILE,4416.665,Studied,1,1,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
HC,,8001.305,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
HC,BALLET,2999.435,Studied,27,2,Recalled,NA,8,Related,WICK,CANDLE,NA,unrelated,WICK,8,2
HC,STATES,2832.155,Studied,29,2,Recalled,NA,7,Identical,WILD,NA,NA,unrelated,WILD,7,2
HC,FISH,5100.535,Studied,10,4,Recalled,NA,9,Related,HONK,HORN,NA,unrelated,HONK,9,4
HC,TIGER,1533.03,Studied,13,3,Recalled,Identical,14,Unrelated,CLOWN,NA,NA,identical,TIGER,9,3
HC,,8000.33,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
HC,FLOWER,2583.01,Studied,36,4,Recalled,NA,2,Identical,WORK,NA,NA,unrelated,WORK,2,4
HC,,8002,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
HC,,7999.325,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
HC,SPIDER,4066.985,Studied,42,2,NotRecalled,NA,NA,NA,NA,NA,COBWEB,related,COBWEB,16,2
