Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
MC2,,8004.185,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,HAPPY,2635.32,Studied,13,1,Recalled,NA,"8,41",Related,VIRUS,SICK,NA,unrelated,MIND,41,3
MC2,GIRAFFE,2585.93,Not Studied,NA,NA,Recalled,NA,28,Identical,HAIR,NA,NA,unrelated,HAIR,28,1
MC2,GAME,2163.56,Studied,1,1,Recalled,NA,4,Related,WAND,MAGIC,NA,unrelated,WAND,4,1
MC2,CHURCH,1218.44,Studied,15,1,Recalled,NA,2,Identical,CLEAR,NA,NA,unrelated,CLEAR,2,1
MC2,HOUSE,1034.62,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,GREAT,1634.49,Not Studied,NA,NA,Recalled,NA,"36,4",Related,THICK,THIN,NA,unrelated,PRESENT,4,4
MC2,EIGHT,3531.8,Not Studied,NA,NA,Recalled,NA,12,Unrelated,DUSK,NA,NA,unrelated,DUSK,12,4
MC2,SEVEN,1066.735,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,FIVE,1000.565,Not Studied,NA,NA,NotRecalled,Unrelated,NA,NA,NA,NA,NA,identical,FIVE,34,4
MC2,DOG,4788.665,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,CAT,1378.57,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,SHOES,3354.32,Not Studied,NA,NA,NotRecalled,Unrelated,NA,NA,NA,NA,NA,identical,SHOES,41,4
MC2,SAD,4898.205,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,DELETE,1268.335,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,AID,6657.85,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,TAX,2602.425,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,VOTE,869.01,Studied,30,2,Recalled,NA,18,Related,IMMORAL,WRONG,NA,unrelated,IMMORAL,18,2
MC2,GAME,6184.91,Studied,1,1,Recalled,NA,4,Related,WAND,MAGIC,NA,unrelated,WAND,4,1
MC2,TREE,3535.595,Studied,28,1,Recalled,NA,"12,26,42",Identical,SHIP,NA,NA,unrelated,STOP,42,3
MC2,WON,5083.065,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,VICTOR,1585.08,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,WHEAT,4855.92,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,BARN,2497.395,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,REMOTE,816.58,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
MC2,CAT,4522.455,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
