RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,Studied,StudyPosition,Block,WasPrimeOnDay1,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,Day1Position,Day2Position,RecogDecision,WordStatus,Hit,Miss,FalseAlarm,CorrectRejection,Day1Recalled,WithinTrialPrimed,WithinTrialPrimeCondition,CrossTrialPrimed,CrossTrialPrimeCondition
BORROW,z,2.27732,RK,1,2021-02-26_14h00.09.217,DelayedExp,2020.1.3,60,Studied,40,2,Identical,NA,NA,NA,NA,NA,NA,New,Old,0,1,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
COPY,z,1.835325,RK,1,2021-02-26_14h00.09.218,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,Unprimed,NA
BUCKET,z,0.842435,RK,1,2021-02-26_14h00.09.219,DelayedExp,2020.1.3,60,Studied,36,2,Identical,NA,NA,NA,NA,NA,NA,New,Old,0,1,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
DESERT,slash,0.781965,RK,1,2021-02-26_14h00.09.220,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Old,New,0,0,1,0,NotStudied,Unprimed,NA,Unprimed,NA
SHERIFF,slash,0.950555,RK,1,2021-02-26_14h00.09.221,DelayedExp,2020.1.3,60,NA,NA,NA,Unrelated,NA,NA,NA,NA,NA,NA,Old,New,0,0,1,0,NotStudied,Unprimed,NA,CrossTrialPrimed,Unrelated
STAMP,z,0.741105,RK,1,2021-02-26_14h00.09.222,DelayedExp,2020.1.3,60,NA,NA,NA,Unrelated,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,CrossTrialPrimed,Unrelated
DRAW,z,0.63875,RK,1,2021-02-26_14h00.09.223,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,Unprimed,NA
SWEET,slash,0.784975,RK,1,2021-02-26_14h00.09.224,DelayedExp,2020.1.3,60,Studied,1,1,NA,firstword,firstword,NA,NA,1,3,Old,Old,1,0,0,0,Recalled,WithinTrialPrimed,firstword,Unprimed,NA
BEACH,z,0.80348,RK,1,2021-02-26_14h00.09.225,DelayedExp,2020.1.3,60,Studied,20,4,NA,NA,NA,NA,SAND,NA,NA,New,Old,0,1,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Related
MONEY,z,0.80122,RK,1,2021-02-26_14h00.09.226,DelayedExp,2020.1.3,60,Studied,2,4,Identical,NA,NA,NA,NA,NA,NA,New,Old,0,1,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
BRIDE,z,0.655825,RK,1,2021-02-26_14h00.09.227,DelayedExp,2020.1.3,60,Studied,8,1,Identical,NA,NA,NA,NA,NA,NA,New,Old,0,1,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
MOVE,z,0.65039,RK,1,2021-02-26_14h00.09.228,DelayedExp,2020.1.3,60,NA,NA,NA,Unrelated,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,CrossTrialPrimed,Unrelated
STEAL,z,0.749485,RK,1,2021-02-26_14h00.09.229,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,Unprimed,NA
PRESENT,z,0.637685,RK,1,2021-02-26_14h00.09.230,DelayedExp,2020.1.3,60,Studied,5,1,Identical,NA,NA,NA,NA,NA,NA,New,Old,0,1,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
JACKET,z,0.6863,RK,1,2021-02-26_14h00.09.231,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,Unprimed,NA
YOUNG,z,0.616155,RK,1,2021-02-26_14h00.09.232,DelayedExp,2020.1.3,60,NA,NA,NA,Unrelated,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,CrossTrialPrimed,Unrelated
PACKAGE,z,0.907505,RK,1,2021-02-26_14h00.09.233,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,Unprimed,NA
ROAD,z,0.76841,RK,1,2021-02-26_14h00.09.234,DelayedExp,2020.1.3,60,Studied,6,1,Identical,NA,NA,NA,NA,NA,NA,New,Old,0,1,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
NEWS,z,0.703185,RK,1,2021-02-26_14h00.09.235,DelayedExp,2020.1.3,60,Studied,28,2,Identical,NA,NA,NA,NA,NA,NA,New,Old,0,1,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
SPOTS,z,0.70024,RK,1,2021-02-26_14h00.09.236,DelayedExp,2020.1.3,60,NA,NA,NA,Unrelated,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,CrossTrialPrimed,Unrelated
QUEEN,z,1.11389,RK,1,2021-02-26_14h00.09.237,DelayedExp,2020.1.3,60,Studied,11,3,NA,Related,FORK,SPOON,NA,5,NA,New,Old,0,1,0,0,Recalled,WithinTrialPrimed,Related,Unprimed,NA
LOOK,z,0.550685,RK,1,2021-02-26_14h00.09.238,DelayedExp,2020.1.3,60,Studied,34,2,NA,Identical,THREAD,NA,NA,15,NA,New,Old,0,1,0,0,Recalled,WithinTrialPrimed,Identical,Unprimed,NA
EXACT,z,0.848215,RK,1,2021-02-26_14h00.09.239,DelayedExp,2020.1.3,60,NA,NA,NA,Unrelated,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,CrossTrialPrimed,Unrelated
SHOES,z,0.654625,RK,1,2021-02-26_14h00.09.240,DelayedExp,2020.1.3,60,Studied,17,1,Identical,NA,NA,NA,NA,NA,NA,New,Old,0,1,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
MIDDLE,slash,0.9351,RK,1,2021-02-26_14h00.09.241,DelayedExp,2020.1.3,60,Studied,37,2,NA,Identical,NAVY,NA,NA,16,NA,Old,Old,1,0,0,0,Recalled,WithinTrialPrimed,Identical,Unprimed,NA
THREAD,slash,0.73557,RK,1,2021-02-26_14h00.09.242,DelayedExp,2020.1.3,60,Studied,3,2,Identical,NA,NA,NA,NA,NA,NA,Old,Old,1,0,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
