participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
LH,SHARK,4568.445,Studied,13,2,Recalled,Identical,32,Identical,SHARK,NA,NA,identical,shark,32,2
LH,ROAD,5989.61,Studied,18,4,NotRecalled,NA,NA,NA,NA,NA,HIGHWAY,related,highway,29,4
LH,TREE,4511.595,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
LH,STO,7999.98,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
LH,,7996.745,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,
LH,PURPLE,6144.695,Studied,17,1,Recalled,Identical,4,Identical,PURPLE,NA,NA,identical,purple,4,1
LH,YELLOW,1664.36,Studied,18,3,Recalled,Identical,8,Identical,YELLOW,NA,NA,identical,yellow,8,3
LH,QUEEN,4036.425,Studied,30,2,Recalled,NA,15,Unrelated,NECK,NA,NA,unrelated,,,
LH,QUART,3203.545,Studied,31,2,Recalled,NA,16,Related,BEST,WORST,NA,unrelated,,,
LH,MEAN,2575.53,Studied,29,2,Recalled,NA,14,Unrelated,THANKS,NA,NA,unrelated,,,
LH,WEIGHT,8003.875,Studied,21,3,Recalled,Identical,27,Identical,BEACH,NA,NA,identical,weight,24,3
LH,B,8250.97,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
LH,BELOW,2098.855,Studied,39,4,Recalled,NA,9,Unrelated,SMALL,NA,NA,unrelated,,,
LH,STARS,2985.915,Studied,10,4,Recalled,Identical,3,Identical,STARS,NA,NA,identical,stars,3,4
LH,,7995.16,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,
LH,ORANGE,3456.78,Studied,30,3,Recalled,NA,30,Unrelated,BREAD,NA,NA,unrelated,,,
LH,STAIRS,4381.61,Studied,16,3,Recalled,NA,12,Related,SWISS,CHEESE,NA,unrelated,,,
LH,PLANT,1880.705,Studied,6,2,Recalled,NA,3,Related,SEED,PLANT,SEED,related,seed,3,2
LH,SREAM,1766.585,Studied,NA,NA,Recalled,NA,NA,NA,NA,NA,NA,unrelated,,,
LH,CHE,2876.15,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
LH,,7994.865,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,
LH,HORN,3881.09,Studied,17,3,Recalled,NA,10,Unrelated,MATH,NA,NA,unrelated,,,
