Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
AL2,QUEEN,5704.015,Studied,1,1,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
AL2,FENCE,3370.57,Studied,21,1,Recalled,NA,28,Unrelated,THANKS,NA,NA,unrelated,THANKS,28,1
AL2,LEMON,2237.27,Studied,8,1,Recalled,NA,5,Related,FLEX,MUSCLE,NA,unrelated,FLEX,5,1
AL2,HORSE,1699.935,Studied,2,1,Recalled,NA,2,Related,TOSS,THROW,NA,unrelated,TOSS,2,1
AL2,OFFICE,6803.935,Studied,12,1,Recalled,NA,11,Unrelated,RAIN,NA,POST,related,POST,4,1
AL2,KIDNAP,6487.635,Studied,10,4,Recalled,NA,4,Unrelated,LOVE,NA,NA,unrelated,LOVE,4,4
AL2,DEVIL,2137.65,Studied,1,3,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
AL2,BRIDE,3949.84,Studied,11,3,Recalled,NA,5,Unrelated,BOSS,NA,NA,unrelated,BOSS,5,3
AL2,ROAD,1637.41,Studied,9,3,Recalled,NA,4,Identical,DEAF,NA,NA,unrelated,DEAF,4,3
AL2,STARS,3916.64,Studied,15,3,Recalled,NA,8,Identical,PICTURE,NA,NA,unrelated,PICTURE,8,3
AL2,SOUTH,2883.21,Studied,2,3,Recalled,NA,2,Unrelated,BALL,NA,NA,unrelated,BALL,2,3
AL2,WORLD,2021,Studied,3,3,Recalled,NA,3,Unrelated,TIRED,NA,NA,unrelated,TIRED,3,3
AL2,KILL,2654.185,Studied,23,3,Recalled,NA,22,Related,HULA,HOOP,NA,unrelated,HULA,22,3
AL2,THIEF,1804.145,Studied,22,3,Recalled,Identical,23,Identical,PRESENT,NA,NA,identical,THIEF,17,3
AL2,HOTEL,3270.55,Studied,30,3,Recalled,NA,17,Identical,THIEF,NA,NA,unrelated,THIEF,17,3
AL2,LAWYE,7082.73,Studied,NA,NA,Recalled,NA,NA,NA,NA,NA,NA,unrelated,UNDER,2,2
AL2,LAWYER,1766.155,Studied,2,2,Recalled,NA,2,Unrelated,UNDER,NA,NA,unrelated,UNDER,2,2
AL2,12,1054.215,Not Studied,NA,NA,NotRecalled,NA,3,Unrelated,CLIMB,NA,NA,unprimed,,,
