Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
AA,CASTLE,2522.47,Studied,20,2,Recalled,NA,26,Related,DENIM,JEANS,MOAT,related,MOAT,4,2
AA,BABY,3298.49,Studied,10,1,Recalled,NA,8,Unrelated,GROSS,NA,NA,unrelated,GROSS,8,1
AA,SPOTS,3178.96,Studied,12,1,Recalled,Identical,28,Unrelated,BOMB,NA,NA,identical,SPOTS,18,1
AA,DOCTOR,2759.33,Studied,13,1,Recalled,NA,10,Unrelated,GLORY,NA,NA,unrelated,GLORY,10,1
AA,TOWN,4778.07,Studied,21,1,Recalled,NA,19,Related,TIMBER,WOOD,NA,unrelated,TIMBER,19,1
AA,MOUNTAIN,4858.245,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AA,KING,7998.83,Not Studied,NA,NA,Recalled,NA,33,Unrelated,FIVE,NA,NA,unrelated,FIVE,33,2
AA,SHEEP,7997.81,Studied,28,1,Recalled,Identical,"36,39",Unrelated,GUITAR,NA,NA,identical,SHEEP,15,1
AA,MAD,5138.575,Studied,36,2,Recalled,NA,6,Identical,SILK,NA,NA,unrelated,SILK,6,2
AA,ONCE,1619.1,Studied,1,2,Recalled,NA,11,Related,CLEVER,SMART,NA,unrelated,CLEVER,11,2
AA,WANT,1859.15,Studied,2,2,Recalled,NA,15,Unrelated,SHOES,NA,NA,unrelated,SHOES,15,2
AA,CAKE,1719.03,Studied,3,2,Recalled,NA,16,Related,SCRATCH,ITCH,NA,unrelated,SCRATCH,16,2
AA,OVEN,1538.905,Studied,16,2,Recalled,NA,17,Identical,COPY,NA,NA,unrelated,COPY,17,2
AA,FIRE,3978.37,Studied,21,2,Recalled,Identical,19,Identical,GLASSES,NA,NA,identical,FIRE,18,2
AA,MAID,2398.915,Studied,37,2,Recalled,NA,5,Unrelated,KISS,NA,NA,unrelated,KISS,5,2
AA,SOFT,2018.835,Studied,10,2,Recalled,NA,"12,28",Unrelated,GHOST,NA,NA,unrelated,HOTEL,28,2
AA,SWEET,2098.91,Not Studied,NA,NA,Recalled,NA,41,Unrelated,INHALE,NA,NA,unrelated,INHALE,41,3
AA,CHURCH,3678.45,Studied,14,3,Recalled,NA,20,Identical,MUSIC,NA,NA,unrelated,MUSIC,20,3
AA,SOUR,1838.25,Studied,16,3,Recalled,NA,"7,16",Identical,FIND,NA,NA,unrelated,NEWS,16,3
AA,JACKET,7998.475,Studied,5,3,Recalled,NA,6,Identical,SMELL,NA,NA,unrelated,SMELL,6,3
AA,SING,7998.49,Studied,6,3,Recalled,NA,19,Related,CHOIR,SING,CHOIR,related,CHOIR,19,3
AA,MUSIC,2199.36,Studied,NA,NA,Recalled,Identical,37,Identical,CHOOSE,NA,NA,identical,MUSIC,20,3
AA,WRITE,2939.29,Studied,29,1,Recalled,NA,"18,35",Identical,SPOTS,NA,NA,unrelated,WEIGHT,35,1
AA,KNIT,7998.105,Studied,31,1,Recalled,NA,17,Identical,SHIRT,NA,NA,unrelated,SHIRT,17,1
AA,WOODS,7998.505,Studied,NA,NA,Recalled,NA,29,Unrelated,TWELVE,NA,NA,related,TIMBER,19,1
AA,STRANGE,7998.04,Studied,27,3,Recalled,Identical,10,Unrelated,NAVY,NA,NA,identical,STRANGE,8,3
AA,SNEEZE,7998.35,Studied,31,2,Recalled,NA,8,Identical,PLAN,NA,NA,unrelated,PLAN,8,2
AA,FRONT,7999.25,Studied,32,2,Recalled,NA,"7,35",Related,HAUL,CARRY,BACK,related,BACK,3,2
AA,WEIRD,7998.82,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AA,SICK,7997.59,Studied,21,3,NotRecalled,NA,NA,NA,NA,NA,VIRUS,related,VIRUS,24,3
AA,PLAN,7998.57,Studied,30,2,Recalled,Identical,32,Unrelated,SMILE,NA,NA,identical,PLAN,8,2
AA,VOLCANO,7999.16,Studied,8,3,Recalled,NA,14,Identical,DRESS,NA,NA,unrelated,DRESS,14,3
AA,SH,7997.505,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AA,CHOIR,7998.235,Not Studied,NA,NA,Recalled,Related,36,Unrelated,MOTHER,NA,NA,identical,CHOIR,19,3
AA,ABOVE,7999.085,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,related,BELOW,41,2
AA,PARTY,7997.87,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AA,GIRL,7998.83,Not Studied,NA,NA,Recalled,NA,40,Identical,SWORD,NA,NA,unrelated,SWORD,40,3
AA,MINIMUM,4098.535,Studied,4,2,Recalled,NA,36,Unrelated,JUMP,NA,MAXIMUM,related,MAXIMUM,35,2
