Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
AD3,FOUND,6000.555,Studied,1,2,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
AD3,LEMON,4168.795,Studied,18,2,Recalled,NA,15,Unrelated,CLOWN,NA,NA,unrelated,CLOWN,15,2
AD3,LEAVES,2016.24,Studied,23,2,Recalled,NA,14,Identical,SHORT,NA,RAKE,related,RAKE,2,2
AD3,ROCK,3250.23,Studied,29,2,Recalled,NA,13,Unrelated,STAMP,NA,NA,unrelated,STAMP,13,2
AD3,GIRLS,1599.26,Studied,31,2,Recalled,Identical,12,Unrelated,RAIN,NA,NA,identical,GIRLS,3,2
AD3,THREAD,2055.16,Studied,13,1,Recalled,NA,6,Identical,TOES,NA,NA,unrelated,TOES,6,1
AD3,,8002.18,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
AD3,PICKLE,4900.905,Studied,5,3,Recalled,NA,7,Identical,WEST,NA,NA,unrelated,WEST,7,3
AD3,CRACKER,2199.96,Studied,2,3,Recalled,NA,6,Related,ROUGH,SMOOTH,SALTINE,related,SALTINE,3,3
AD3,LOOK,6116.89,Studied,26,1,Recalled,NA,19,Unrelated,DESERT,NA,GLANCE,related,GLANCE,7,1
AD3,WHERE,1361.93,Studied,8,2,Recalled,NA,17,Unrelated,ANNOY,NA,NA,unrelated,ANNOY,17,2
AD3,THERE,2183.36,Studied,26,2,Recalled,NA,18,Unrelated,PURPOSE,NA,NA,unrelated,PURPOSE,18,2
AD3,MOTHER,3002.795,Studied,20,1,Recalled,NA,18,Unrelated,COLLECT,NA,NA,unrelated,COLLECT,18,1
AD3,WORK,1167.31,Studied,11,3,Recalled,NA,28,Unrelated,CLIMB,NA,CHORE,related,CHORE,13,3
