Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
GM,SWAMP,3316.515,Studied,38,3,Recalled,NA,14,Related,ABDOMEN,STOMACH,NA,unrelated,ABDOMEN,14,3
GM,LAKE,1916.355,Studied,33,3,Recalled,NA,15,Unrelated,FIRE,NA,POND,related,POND,13,3
GM,BEACH,2450.33,Studied,27,2,Recalled,NA,7,Unrelated,REPEAT,NA,SAND,related,SAND,6,2
GM,FROG,5366.195,Studied,6,3,Recalled,Identical,13,Related,POND,LAKE,NA,identical,FROG,12,3
GM,TIGER,2132.09,Studied,19,1,Recalled,NA,21,Related,EXIT,ENTER,NA,unrelated,EXIT,21,1
GM,MINUS,1483.965,Studied,18,1,Recalled,NA,8,Unrelated,SICK,NA,PLUS,related,PLUS,29,1
GM,UNCLE,3633.92,Studied,12,1,Recalled,NA,23,Unrelated,CHILD,NA,NA,unrelated,CHILD,23,1
GM,NEPHEW,2082.765,Studied,18,2,Recalled,NA,18,Unrelated,MATH,NA,NA,unrelated,MATH,18,2
GM,NAVY,2833.045,Studied,1,4,NotRecalled,NA,NA,NA,NA,NA,ARMY,related,ARMY,18,4
GM,BLACK,2665.61,Studied,15,3,Recalled,NA,28,Related,OUNCE,POUND,WHITE,related,WHITE,8,3
GM,WEST,2400.425,Studied,1,2,NotRecalled,NA,NA,NA,NA,NA,EAST,related,EAST,34,2
GM,SOUTH,1900.45,Studied,32,3,Recalled,NA,2,Related,SUITE,HOTEL,NA,unrelated,SUITE,2,3
GM,KIDNAPP,1955.385,Studied,NA,NA,Recalled,NA,14,Unrelated,STICKY,NA,NA,unrelated,STICKY,14,4
GM,,8003.32,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
GM,ANIMAL,3465.31,Studied,9,1,Recalled,NA,2,Related,BEAST,ANIMAL,BEAST,related,BEAST,2,1
GM,WILD,2166.93,Studied,15,4,Recalled,NA,6,Unrelated,CHOOSE,NA,NA,unrelated,CHOOSE,6,4
GM,LAND,5116.615,Studied,5,3,Recalled,NA,25,Unrelated,MAD,NA,ACRE,related,ACRE,18,3
GM,LEAVESZ,8002.065,NA,NA,NA,Recalled,NA,NA,NA,NA,NA,NA,unrelated,KING,5,1
GM,PEPPER,7550.495,Studied,1,1,Recalled,NA,35,Unrelated,NECK,NA,SALT,related,SALT,18,1
GM,PHONE,1683.025,Studied,2,1,Recalled,NA,30,Identical,CORAL,NA,DIAL,related,DIAL,26,1
GM,QUEEN,2216.16,Studied,29,1,Recalled,NA,29,Related,PLUS,MINUS,KING,related,KING,5,1
GM,CLOSE,4584.215,Studied,11,1,Recalled,NA,"22,40",Unrelated,PURPOSE,NA,OPEN,related,OPEN,14,1
GM,PLANT,1635.565,Studied,17,1,Recalled,NA,20,Identical,MINUTE,NA,SEED,related,SEED,17,1
GM,SHARK,2852.19,Studied,5,1,Recalled,NA,17,Related,SEED,PLANT,NA,unrelated,SEED,17,1
GM,TEETH,1950.51,Studied,4,1,Recalled,NA,18,Related,SALT,PEPPER,NA,unrelated,SALT,18,1
