Participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
CB,,7996.345,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CB,SHEEP,4575.98,Studied,1,1,Recalled,NA,NA,NA,NA,NA,NA,firstword,,,
CB,NINE,2753.15,Studied,28,2,Recalled,NA,8,Related,BAKE,CAKE,NA,unrelated,BAKE,8,2
CB,,7991.135,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CB,PENCIL,6832.95,Studied,10,2,Recalled,NA,10,Identical,HELLO,NA,NA,unrelated,HELLO,10,2
CB,,8000.21,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CB,,7991.015,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CB,,7993.92,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CB,,7991.3,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CB,,7993.065,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CB,MONEY,4033.38,Not Studied,NA,NA,Recalled,NA,3,Identical,FAKE,NA,NA,unrelated,FAKE,3,1
CB,,7990.625,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CB,VOLCANO,2014.23,Studied,1,3,Recalled,NA,3,Identical,DESERT,NA,NA,unrelated,DESERT,3,3
CB,EARTHQUAKE,1741.95,Not Studied,NA,NA,Recalled,NA,19,Related,GOURMET,FOOD,NA,unrelated,GOURMET,19,3
CB,,8001.95,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CB,,7991.88,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
CB,,7991.905,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
