participant,DelayedWord,DelayedRT,Studied,StudyPosition,Block,RecalledonDay1,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,Prime,PrimePosition,PrimeBlock
NJ,TOOL,2166.46,Studied,14,3,Recalled,NA,7,Unrelated,HORSE,NA,NA,unrelated,,,
NJ,MATH,953.65,Studied,4,4,Recalled,NA,6,Related,GRAFT,SKIN,NA,unrelated,,,
NJ,WALLET,4783.39,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
NJ,GRAVE,2081.685,Studied,31,4,Recalled,NA,26,Unrelated,NEPHEW,NA,NA,unrelated,,,
NJ,OVEN,949.31,Studied,10,1,Recalled,Identical,20,Related,MEDIUM,LARGE,NA,identical,oven,3,1
NJ,CHILD,1633,Studied,1,3,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
NJ,ITCH,3000.145,Studied,27,1,Recalled,NA,15,Unrelated,KILL,NA,NA,unrelated,,,
NJ,SOIT,1083.51,Not Studied,NA,NA,NotRecalled,NA,NA,NA,NA,NA,NA,unprimed,,,
NJ,SPIT,1183.885,Studied,39,3,Recalled,NA,20,Related,PART,PIECE,NA,unrelated,,,
NJ,SHALLOW,1349.68,Studied,8,3,Recalled,Identical,21,Identical,SCISSORS,NA,NA,unrelated,,,
NJ,ENGLISH,1984.9,Studied,5,1,Recalled,NA,3,Identical,OVEN,NA,NA,unrelated,,,
NJ,COPY,2733.5,Studied,2,1,Recalled,NA,2,Unrelated,GEEK,NA,NA,unrelated,,,
NJ,SHERIFF,4750.01,Studied,9,3,Recalled,NA,5,Related,GENUINE,REAL,NA,unrelated,,,
NJ,CARRY,1282.32,Studied,26,1,Recalled,NA,"9,19",Identical,MONKEY,NA,HAUL,unrelated,,,
NJ,FRAME,5334.085,Not Studied,NA,NA,Recalled,NA,22,Identical,WATER,NA,NA,unrelated,,,
NJ,UNCLEAR,4033.105,Studied,1,1,Recalled,NA,1,firstword,firstword,NA,NA,firstword,,,
NJ,,7995.28,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,
NJ,CAKE,1786.8,Studied,36,1,Recalled,NA,12,Related,ALLERGY,SNEEZE,NA,unrelated,,,
NJ,SOUR,8000.5,Studied,7,2,Recalled,Identical,32,Identical,SOUR,NA,NA,identical,sour,32,2
NJ,CHOOSE,3584.505,Studied,33,2,Recalled,NA,6,Identical,COLLECT,NA,NA,unrelated,,,
NJ,FOOD,2099.095,Studied,21,2,NotRecalled,NA,NA,NA,NA,NA,GOURMET,related,gourmet,2,2
NJ,SWORD,2416.46,Studied,20,2,NotRecalled,NA,NA,NA,NA,NA,SABER,related,saber,31,2
NJ,HEAR,3868.275,Studied,41,2,NotRecalled,NA,NA,NA,NA,NA,LISTEN,related,listen,16,2
NJ,STAMP,6199.575,Studied,13,3,Recalled,NA,"11,33",Related,THROAT,NECK,NA,unrelated,,,
NJ,CLIMB,2399.47,Studied,18,4,Recalled,NA,34,Identical,SHIRT,NA,LADDER,related,ladder,19,4
NJ,,8000.77,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,
NJ,COLLECT,7999.835,Studied,8,2,NotRecalled,Identical,NA,NA,NA,NA,NA,identical,collect,6,2
NJ,,8000.66,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,
NJ,WOOD,4216.84,Studied,3,4,Recalled,NA,"8,11",Related,LAMB,SHEEP,NA,unrelated,,,
NJ,BUSH,5267.72,Studied,35,3,Recalled,NA,10,Identical,SHALLOW,NA,NA,unrelated,,,
NJ,MONEY,6100.375,Not Studied,NA,NA,Recalled,NA,23,Identical,MINIMUM,NA,NA,unprimed,,,
NJ,GUILT,5685.575,Studied,10,4,Recalled,Identical,19,Related,LADDER,CLIMB,NA,identical,guilt,3,4
NJ,HAPPY,8000.2,Studied,22,2,Recalled,Identical,30,Identical,HAPPY,NA,NA,identical,happy,30,2
