Participant,Prime,Prime_Duration,rt,Response
5ad63c167f70c10001904bc5,FOREST,498.9,8000.3,FOREST
5ad63c167f70c10001904bc5,FAUNA,500.3,8000.6,FAUNA
5ad63c167f70c10001904bc5,TRAITOR,500.7,8001.3,TRAITOR
5ad63c167f70c10001904bc5,DAMAGE,500.3,7999.7,DAMAGE
5ad63c167f70c10001904bc5,SPUNK,499.8,8000.4,SPUNK
5ad63c167f70c10001904bc5,TOTALLY,499.8,7999.8,TOTALLY
5ad63c167f70c10001904bc5,MIDLAND,500.5,7999.8,MIDLAND
5ad63c167f70c10001904bc5,KEEP,498.9,7999.8,KEEP
5ad63c167f70c10001904bc5,LYNX,498.9,8001.3,LYNX
5ad63c167f70c10001904bc5,SPAN,499.7,8000.9,SPAN
5ad63c167f70c10001904bc5,PEEP,498.2,8000.7,PEEP
5ad63c167f70c10001904bc5,SHAVE,501.2,8000.8,SHAVE
5ad63c167f70c10001904bc5,CHEER,499.4,8000.6,CHEER
5ad63c167f70c10001904bc5,RESUME,499.4,7998.9,RESUME
5ad63c167f70c10001904bc5,FLAK,499.1,8005.7,FLAK
5ad63c167f70c10001904bc5,CEASE,499.6,8000.1,CEASE
5ad63c167f70c10001904bc5,CORNER,501.3,8001.7,CORNER
5ad63c167f70c10001904bc5,STARK,499.9,7990,STARK
5ad63c167f70c10001904bc5,MORAL,499.8,8000,MORAL
5ad63c167f70c10001904bc5,MEET,499.1,8000.3,MEET
5ad63c167f70c10001904bc5,EFFIGY,499.7,7999,EFFIGY
5ad63c167f70c10001904bc5,FREAK,499,8000.9,FREAK
5ad63c167f70c10001904bc5,VOID,500.5,8000,VOID
5ad63c167f70c10001904bc5,PIAZZA,499.7,8000.5,PIAZZA
5ad63c167f70c10001904bc5,LEND,499.7,8028.5,LEND
5ad63c167f70c10001904bc5,CHEAT,498.7,7993,CHEAT
5ad63c167f70c10001904bc5,ERUPT,500.6,7998.5,ERUPT
5ad63c167f70c10001904bc5,MUZZLE,499.3,8000.5,MUZZLE
5ad63c167f70c10001904bc5,HOSTEL,498.1,8001,HOSTEL
5ad63c167f70c10001904bc5,VODKA,499.3,7991.2,VODKA
5ad63c167f70c10001904bc5,WIND,499.5,8000,WIND
5ad63c167f70c10001904bc5,PULL,498.9,8000.6,PULL
5ad63c167f70c10001904bc5,SPUN,499.4,8000.8,SPUN
5ad63c167f70c10001904bc5,TRIVIA,498.2,7990.1,TRIVIA
5ad63c167f70c10001904bc5,UNEASY,499.5,7991.4,UNEASY
5ad63c167f70c10001904bc5,SNAP,498.5,8001.2,SNAP
5ad63c167f70c10001904bc5,OPTION,499.7,7998.6,OPTION
5ad63c167f70c10001904bc5,REACTOR,499.7,7999.5,REACTOR
5ad63c167f70c10001904bc5,CLAW,498.8,8000.9,CLAW
5ad63c167f70c10001904bc5,SUIT,499.4,8001.7,SUIT
