RecalledWord,StudyPosition,Block
CHANGE,1,1
ORANGE,2,1
OUTTAKE,3,1
JAIL,4,1
WEIGHT,5,1
GLORY,6,1
HORN,7,1
SMOOTH,8,1
NEPHEW,9,1
NUMBER,10,1
SONG,11,1
EGGS,12,1
SELLER,13,1
CHAIR,14,1
YELLOW,15,1
RIGHT,16,1
PICKLE,17,1
BEACH,18,1
STOP,19,1
NICKEL,20,1
LENGTH,21,1
BIRD,22,1
WORK,23,1
STAIRS,24,1
TWELVE,25,1
CLAM,26,1
DAGGER,27,1
WEST,28,1
GUITAR,29,1
FLOWER,30,1
DREAM,31,1
STREAM,32,1
FRIGHT,33,1
CRACKER,34,1
CHEESE,35,1
LAWYER,36,1
FISH,37,1
BOMB,38,1
MONEY,39,1
STORY,40,1
SHEETS,41,1
GROSS,42,1
TRAIN,1,2
DOOR,2,2
KILL,3,2
NOISE,4,2
PRESENT,5,2
SWEET,6,2
LEARN,7,2
STARS,8,2
WHEAT,9,2
SMOKE,10,2
MINOR,11,2
GHOST,12,2
PICTURE,13,2
KISS,14,2
LAKE,15,2
JUMP,16,2
BLACK,17,2
SWAMP,18,2
HOTEL,19,2
DEVIL,20,2
BRIDE,21,2
SORRY,22,2
TIGHT,23,2
DUSK,24,2
LAND,25,2
SMILE,26,2
POUND,27,2
TRASH,28,2
FIVE,29,2
STOMACH,30,2
CAMP,31,2
DIRT,32,2
FROG,33,2
ROAD,34,2
WORLD,35,2
BELOW,36,2
DEAF,37,2
HOOP,38,2
SHOES,39,2
SOUTH,40,2
THIEF,41,2
GEEK,42,2
WINTER,1,3
CANDLE,2,3
BRANCH,3,3
INHALE,4,3
PURPLE,5,3
LOOK,6,3
BUTTER,7,3
TOES,8,3
KIDNAP,9,3
NEWS,10,3
STATES,11,3
TENNIS,12,3
PAIN,13,3
SLOW,14,3
THREAD,15,3
TOUR,16,3
BORROW,17,3
WAITER,18,3
NOSE,19,3
SEEK,20,3
HUNGER,21,3
READ,22,3
BALLET,23,3
THIRST,24,3
WILD,25,3
FIRST,26,3
VERB,27,3
LESS,28,3
CLUE,29,3
BUCKET,30,3
SOAP,31,3
SQUARE,32,3
ARGUE,33,3
MIDDLE,34,3
TEST,35,3
NAVY,36,3
SUPPER,37,3
MOTHER,38,3
SPIDER,39,3
ALIVE,40,3
CHAIN,41,3
MOST,42,3
FINGER,1,4
PLANT,2,4
PEPPER,3,4
CORAL,4,4
YOURS,5,4
PHONE,6,4
LEMON,7,4
LEAVES,8,4
FOUND,9,4
BEFORE,10,4
CLOSE,11,4
FENCE,12,4
CANCER,13,4
MEAN,14,4
MINUTE,15,4
UNCLE,16,4
SHOVE,17,4
BEHIND,18,4
GRASS,19,4
THERE,20,4
WHOLE,21,4
SPOON,22,4
SHARK,23,4
QUEEN,24,4
ROCK,25,4
HORSE,26,4
QUART,27,4
MINUS,28,4
TIGER,29,4
SHORT,30,4
OFFICE,31,4
WORST,32,4
WHERE,33,4
ENTER,34,4
CLOCK,35,4
GIRLS,36,4
MUSCLE,37,4
EARLY,38,4
ANIMAL,39,4
TEETH,40,4
DOLLAR,41,4
THROW,42,4
