RecalledWord,StudyPosition,Block
MINUS,1,1
DOLLAR,2,1
SPOON,3,1
PHONE,4,1
THROW,5,1
CLOCK,6,1
SHORT,7,1
THERE,8,1
YOURS,9,1
LEAVES,10,1
OFFICE,11,1
ENTER,12,1
HORSE,13,1
QUEEN,14,1
FENCE,15,1
CLOSE,16,1
QUART,17,1
CANCER,18,1
TIGER,19,1
ANIMAL,20,1
PLANT,21,1
MEAN,22,1
FINGER,23,1
EARLY,24,1
CORAL,25,1
BEFORE,26,1
WHERE,27,1
PEPPER,28,1
WORST,29,1
SHOVE,30,1
ROCK,31,1
MUSCLE,32,1
LEMON,33,1
SHARK,34,1
MINUTE,35,1
UNCLE,36,1
FOUND,37,1
GIRLS,38,1
WHOLE,39,1
TEETH,40,1
GRASS,41,1
BEHIND,42,1
WEIGHT,1,2
STOP,2,2
CHAIR,3,2
TWELVE,4,2
HORN,5,2
RIGHT,6,2
SELLER,7,2
DREAM,8,2
OUTTAKE,9,2
EGGS,10,2
JAIL,11,2
BOMB,12,2
PICKLE,13,2
DAGGER,14,2
YELLOW,15,2
FRIGHT,16,2
CHEESE,17,2
CLAM,18,2
LAWYER,19,2
CRACKER,20,2
WEST,21,2
SHEETS,22,2
BIRD,23,2
LENGTH,24,2
WORK,25,2
ORANGE,26,2
NUMBER,27,2
NICKEL,28,2
GUITAR,29,2
BEACH,30,2
FLOWER,31,2
STREAM,32,2
SMOOTH,33,2
SONG,34,2
GLORY,35,2
STAIRS,36,2
FISH,37,2
NEPHEW,38,2
MONEY,39,2
GROSS,40,2
CHANGE,41,2
STORY,42,2
SORRY,1,3
LAND,2,3
GHOST,3,3
DEAF,4,3
DEVIL,5,3
SOUTH,6,3
PICTURE,7,3
BELOW,8,3
KISS,9,3
SMILE,10,3
HOOP,11,3
KILL,12,3
SMOKE,13,3
STOMACH,14,3
STARS,15,3
LEARN,16,3
BRIDE,17,3
ROAD,18,3
DOOR,19,3
FROG,20,3
LAKE,21,3
HOTEL,22,3
TRASH,23,3
FIVE,24,3
NOISE,25,3
PRESENT,26,3
SHOES,27,3
WHEAT,28,3
POUND,29,3
DIRT,30,3
JUMP,31,3
CAMP,32,3
GEEK,33,3
SWAMP,34,3
MINOR,35,3
DUSK,36,3
TRAIN,37,3
BLACK,38,3
TIGHT,39,3
WORLD,40,3
THIEF,41,3
SWEET,42,3
TENNIS,1,4
CANDLE,2,4
TOUR,3,4
MOTHER,4,4
BUCKET,5,4
STATES,6,4
FIRST,7,4
LOOK,8,4
KIDNAP,9,4
VERB,10,4
LESS,11,4
TEST,12,4
WAITER,13,4
ALIVE,14,4
SUPPER,15,4
MIDDLE,16,4
SQUARE,17,4
THIRST,18,4
READ,19,4
TOES,20,4
PURPLE,21,4
SLOW,22,4
SOAP,23,4
HUNGER,24,4
BALLET,25,4
INHALE,26,4
MOST,27,4
NEWS,28,4
SPIDER,29,4
CLUE,30,4
THREAD,31,4
WILD,32,4
CHAIN,33,4
BORROW,34,4
BUTTER,35,4
NAVY,36,4
BRANCH,37,4
ARGUE,38,4
WINTER,39,4
NOSE,40,4
SEEK,41,4
PAIN,42,4
