RecalledWord,StudyPosition,Block
SWAMP,1,1
TIGHT,2,1
BRIDE,3,1
DOOR,4,1
HOTEL,5,1
SOUTH,6,1
TRAIN,7,1
SHOES,8,1
WHEAT,9,1
NOISE,10,1
STARS,11,1
DEAF,12,1
THIEF,13,1
TRASH,14,1
MINOR,15,1
FIVE,16,1
GHOST,17,1
PICTURE,18,1
LAKE,19,1
LEARN,20,1
JUMP,21,1
WORLD,22,1
DUSK,23,1
STOMACH,24,1
GEEK,25,1
CAMP,26,1
SWEET,27,1
FROG,28,1
BLACK,29,1
LAND,30,1
DEVIL,31,1
SMOKE,32,1
BELOW,33,1
PRESENT,34,1
SMILE,35,1
POUND,36,1
DIRT,37,1
ROAD,38,1
KISS,39,1
KILL,40,1
SORRY,41,1
HOOP,42,1
CANDLE,1,2
BUCKET,2,2
INHALE,3,2
NOSE,4,2
SOAP,5,2
BUTTER,6,2
ALIVE,7,2
MIDDLE,8,2
THREAD,9,2
ARGUE,10,2
PAIN,11,2
SUPPER,12,2
TEST,13,2
THIRST,14,2
CHAIN,15,2
MOTHER,16,2
LESS,17,2
VERB,18,2
HUNGER,19,2
BORROW,20,2
NAVY,21,2
TOES,22,2
READ,23,2
CLUE,24,2
SQUARE,25,2
PURPLE,26,2
WAITER,27,2
TENNIS,28,2
WILD,29,2
BRANCH,30,2
BALLET,31,2
WINTER,32,2
TOUR,33,2
STATES,34,2
MOST,35,2
FIRST,36,2
LOOK,37,2
SPIDER,38,2
NEWS,39,2
SLOW,40,2
KIDNAP,41,2
SEEK,42,2
WORST,1,3
PEPPER,2,3
ROCK,3,3
PLANT,4,3
MEAN,5,3
TEETH,6,3
SPOON,7,3
UNCLE,8,3
CLOCK,9,3
QUEEN,10,3
SHARK,11,3
HORSE,12,3
THROW,13,3
PHONE,14,3
LEMON,15,3
MINUS,16,3
ANIMAL,17,3
CORAL,18,3
TIGER,19,3
EARLY,20,3
SHORT,21,3
QUART,22,3
FOUND,23,3
BEHIND,24,3
ENTER,25,3
CLOSE,26,3
LEAVES,27,3
CANCER,28,3
MINUTE,29,3
DOLLAR,30,3
WHOLE,31,3
YOURS,32,3
MUSCLE,33,3
THERE,34,3
GRASS,35,3
FINGER,36,3
GIRLS,37,3
FENCE,38,3
BEFORE,39,3
OFFICE,40,3
WHERE,41,3
SHOVE,42,3
HORN,1,4
ORANGE,2,4
NUMBER,3,4
SONG,4,4
SELLER,5,4
JAIL,6,4
STAIRS,7,4
STOP,8,4
BIRD,9,4
WEIGHT,10,4
FISH,11,4
CHAIR,12,4
DAGGER,13,4
STORY,14,4
BOMB,15,4
SHEETS,16,4
GUITAR,17,4
CRACKER,18,4
STREAM,19,4
WEST,20,4
NEPHEW,21,4
TWELVE,22,4
YELLOW,23,4
WORK,24,4
NICKEL,25,4
MONEY,26,4
RIGHT,27,4
LAWYER,28,4
GLORY,29,4
CLAM,30,4
FLOWER,31,4
CHEESE,32,4
SMOOTH,33,4
DREAM,34,4
LENGTH,35,4
OUTTAKE,36,4
CHANGE,37,4
EGGS,38,4
GROSS,39,4
PICKLE,40,4
BEACH,41,4
FRIGHT,42,4
