RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,Studied,StudyPosition,Block,WasPrimeOnDay1,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,Day1Position,Day2Position,RecogDecision,WordStatus,Hit,Miss,FalseAlarm,CorrectRejection,Day1Recalled,WithinTrialPrimed,WithinTrialPrimeCondition,CrossTrialPrimed,CrossTrialPrimeCondition
UNCLEAR,,NA,60b553fb5705a4355358afaf,1,2021-06-02_23h02.02.728,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Old,New,0,0,1,0,NotStudied,Unprimed,NA,Unprimed,NA
JACKET,z,2.85086,60b553fb5705a4355358afaf,1,2021-06-02_23h02.02.728,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,Unprimed,NA
JUMP,z,1.108305,60b553fb5705a4355358afaf,1,2021-06-02_23h02.02.728,DelayedExp,2020.1.3,60,Studied,17,4,NA,Identical,POUND,NA,NA,31,NA,New,Old,0,1,0,0,Recalled,WithinTrialPrimed,Identical,Unprimed,NA
TEST,slash,1.664935,60b553fb5705a4355358afaf,1,2021-06-02_23h02.02.728,DelayedExp,2020.1.3,60,Studied,34,1,Identical,Identical,TEST,NA,NA,13,NA,Old,Old,1,0,0,0,Recalled,WithinTrialPrimed,Identical,CrossTrialPrimed,Identical
WHOLE,z,1.296435,60b553fb5705a4355358afaf,1,2021-06-02_23h02.02.728,DelayedExp,2020.1.3,60,Studied,38,2,NA,Related,PINT,QUART,NA,3,NA,New,Old,0,1,0,0,Recalled,WithinTrialPrimed,Related,Unprimed,NA
ROOF,,NA,60b553fb5705a4355358afaf,1,2021-06-02_23h02.02.728,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Old,New,0,0,1,0,NotStudied,Unprimed,NA,Unprimed,NA
TOOL,slash,3.55578,60b553fb5705a4355358afaf,1,2021-06-02_23h02.02.728,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Old,New,0,0,1,0,NotStudied,Unprimed,NA,Unprimed,NA
LAWYER,z,1.177775,60b553fb5705a4355358afaf,1,2021-06-02_23h02.02.728,DelayedExp,2020.1.3,60,Studied,38,3,NA,NA,NA,NA,NA,NA,36,New,Old,0,1,0,0,NotRecalled,Unprimed,NA,Unprimed,NA
SPOON,slash,1.028765,60b553fb5705a4355358afaf,1,2021-06-02_23h02.02.728,DelayedExp,2020.1.3,60,Studied,42,2,NA,firstword,firstword,NA,NA,1,NA,Old,Old,1,0,0,0,Recalled,WithinTrialPrimed,firstword,Unprimed,NA
TEETH,slash,1.16995,60b553fb5705a4355358afaf,1,2021-06-02_23h02.02.728,DelayedExp,2020.1.3,60,Studied,3,2,Identical,NA,NA,NA,NA,NA,2,Old,Old,1,0,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
WORST,slash,0.77395,60b553fb5705a4355358afaf,1,2021-06-02_23h02.02.728,DelayedExp,2020.1.3,60,Studied,19,2,NA,NA,NA,NA,BEST,NA,NA,Old,Old,1,0,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Related
