DelayedWord,DelayedRT
TRASH,4231
STOMACH,3331.2
WEST,1998.5
FISH,1248.8
OUTTAKE,1748.5
PICKLE,3631
BLACK,2831.3
SHOES,1265.4
STARS,3647.8
KIDNAP,1855.4
SQUARE,4062.8
TOES,1748.5
NEWS,1265.5
NAVY,1482.1
THIRST,2832
ARGUE,3398.4
NOISE,1632.5
LOOK,1574.4
READ,1072.4
VERB,2204.9
SOAP,1430.4
CLUE,2381.4
BUCKET,2581.6
NUMBER,3881.2
ORANGE,2215
STAIRS,2048.4
STOP,2364.8
GRASS,2814.8
SHEETS,1731.7
FLOWER,2098
LAWER,3997.6
TWELVE,2814.2
EGGS,2347.8
STREAM,2348.2
CHANGE,3031
READ,2648.1
CANDLE,1615.3
STATES,1182.2
TEST,1148.8
NAVY,1848.7
SEEK,1965
PURPLE,1448.6
BALLET,2181.7
MOTHER,1654.8
BUTTER,1947.1
ARGUE,1871.5
SPIDER,5028.5
ANIMAL,2698.1
LEMON,2146.9
HORSE,1032.3
FENCE,1931.8
GIRLS,1548.7
SOUL,1415.3
MUSCLE,1948.6
THERE,1382.2
SHARK,1032.1
CORAL,1248.7
TEETH,3147.8
PLANT,1665.4
PEPPER,2165
OFFICE,1836.1
LEAVES,1604.6
ENTER,1638.4
UNCLE,1163.8
WORST,1098.8
FINGER,3854.8
QUEEN,1831.1
SHOVE,2148.3
CANCER,2897.9
MINUTE,1782
ROCK,973.2
DOLLAR,1148.8
THROW,1981.8
OKANT,3131.4
BEFOR,2115.1
MINUS,2831.4
WHERE,3047.9
QUART,2198.3
LEMONS,4970.4
TRAIN,4196.2
FIRS,3481.2
SLOW,3114
SPIDER,2648.2
INHALE,2531.6
BORROW,2697
HUNGER,3247.8
CHAIN,1665.3
RIGHT,2048.4
JAIL,2498.2
DREAM,1432.5
SELLER,1442.5
NEPHEW,2614.8
BEACH,3198.4
FISH,2231.7
BORDS,3054.8
DEVIL,3680
LAKE,1082.3
KILL,1032.3
CAMP,1564.3
SOUTH,1032.1
