"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"60550283408ce5cfd676a0af",1,"2021-06-01_22h15.37.218","XL1.4ConstantTotalFinal","2020.1.3",60,"FISH",3195.495,"firstword","firstword",NA,1,1,19,"Studied",NA,NA
"60550283408ce5cfd676a0af",1,"2021-06-01_22h15.37.218","XL1.4ConstantTotalFinal","2020.1.3",60,"MILK",1666.585,"MILK","Unrelated",492.915,2,1,NA,NA,"Unrelated",NA
"60550283408ce5cfd676a0af",1,"2021-06-01_22h15.37.218","XL1.4ConstantTotalFinal","2020.1.3",60,"UMBER",1299.765,"NUMBER","Identical",493.18,3,1,NA,NA,NA,NA
"60550283408ce5cfd676a0af",1,"2021-06-01_22h15.37.218","XL1.4ConstantTotalFinal","2020.1.3",60,"GLORY",987.1,"RULE","Unrelated",493.155,4,1,34,"Studied",NA,NA
"60550283408ce5cfd676a0af",1,"2021-06-01_22h15.37.218","XL1.4ConstantTotalFinal","2020.1.3",60,"RULE",958.345,"INMATE","Related",492.98,5,1,NA,NA,"Unrelated","JAIL"
"60550283408ce5cfd676a0af",1,"2021-06-01_22h15.37.218","XL1.4ConstantTotalFinal","2020.1.3",60,"HALT",854.21,"HALT","Related",493.09,6,1,NA,NA,"Related","STOP"
"60550283408ce5cfd676a0af",1,"2021-06-01_22h15.37.218","XL1.4ConstantTotalFinal","2020.1.3",60,"PARROT",993,"PARROT","Related",493.06,7,1,NA,NA,"Related","BIRD"
"60550283408ce5cfd676a0af",1,"2021-06-01_22h15.37.218","XL1.4ConstantTotalFinal","2020.1.3",60,"WORK",847.225,"WORK","Identical",493.065,8,1,11,"Studied","Identical",NA
"60550283408ce5cfd676a0af",1,"2021-06-01_22h15.37.218","XL1.4ConstantTotalFinal","2020.1.3",60,"SKIN",1146.43,"SKIN","Unrelated",493.04,9,1,NA,NA,"Unrelated",NA
"60550283408ce5cfd676a0af",1,"2021-06-01_22h15.37.218","XL1.4ConstantTotalFinal","2020.1.3",60,"BIRD",1006.55,"FAKE","Unrelated",493.055,10,1,3,"Studied",NA,NA
"60550283408ce5cfd676a0af",1,"2021-06-01_22h15.37.218","XL1.4ConstantTotalFinal","2020.1.3",60,"FAKE",882.855,"YELLOW","Identical",493.21,11,1,NA,NA,"Unrelated",NA
"60550283408ce5cfd676a0af",1,"2021-06-01_22h15.37.218","XL1.4ConstantTotalFinal","2020.1.3",60,"YELLOW",1187.455,"BROOK","Related",493.075,12,1,8,"Studied","Identical","STREAM"
