Participant,Prime,Prime_Duration,rt,Response
5eefba8d074e4c26e6c730b9,EFFIGY,500,2265.8,EFFY
5eefba8d074e4c26e6c730b9,FOREST,499,4350.2,FOREST
5eefba8d074e4c26e6c730b9,CHEER,500.5,1765.6,CHEER
5eefba8d074e4c26e6c730b9,SPAN,499.4,1150.6,SPAN
5eefba8d074e4c26e6c730b9,LYNX,500.5,2734.4,LYNX
5eefba8d074e4c26e6c730b9,SPUN,500.4,1865.4,PUN
5eefba8d074e4c26e6c730b9,FREAK,499.3,5884.9,XXXXX
5eefba8d074e4c26e6c730b9,LEND,500.5,2517.3,LEND
5eefba8d074e4c26e6c730b9,TOTALLY,498.9,5551.1,TOTALY
5eefba8d074e4c26e6c730b9,OPTION,501,2834.8,OPTION
5eefba8d074e4c26e6c730b9,TRAITOR,500,2532.8,TRAITOR
5eefba8d074e4c26e6c730b9,CLAW,500.3,2067.1,XXXXX
5eefba8d074e4c26e6c730b9,RESUME,499.1,1460.6,RESUME
5eefba8d074e4c26e6c730b9,REACTOR,499,2100.2,REACTOR
5eefba8d074e4c26e6c730b9,UNEASY,498.7,3585.1,UNEASY
5eefba8d074e4c26e6c730b9,SNAP,499.6,1216,XXXXX
5eefba8d074e4c26e6c730b9,FLAK,499.8,1546.2,FLAK
5eefba8d074e4c26e6c730b9,DAMAGE,500.9,1265.4,XXXXX
5eefba8d074e4c26e6c730b9,MIDLAND,500.9,2166.5,MIDLAND
5eefba8d074e4c26e6c730b9,PIAZZA,500.6,883.3,XXXXX
5eefba8d074e4c26e6c730b9,CEASE,499,1417.3,CEASE
5eefba8d074e4c26e6c730b9,PEEP,500.6,1049.7,PEEP
5eefba8d074e4c26e6c730b9,CHEAT,500.6,1438.9,CHEAT
5eefba8d074e4c26e6c730b9,HOSTEL,499,1517.2,HOSTEL
5eefba8d074e4c26e6c730b9,VOID,501.3,1250,AVOID
5eefba8d074e4c26e6c730b9,FAUNA,501.4,1200.2,FAUNA
5eefba8d074e4c26e6c730b9,KEEP,499.1,2017.1,KEEP
5eefba8d074e4c26e6c730b9,MORAL,499.7,1515.6,MORAL
5eefba8d074e4c26e6c730b9,MUZZLE,500.5,1815.9,MUZZLE
5eefba8d074e4c26e6c730b9,STARK,500.6,333.7,XXXXX
5eefba8d074e4c26e6c730b9,PULL,499.2,2884.5,PULL
5eefba8d074e4c26e6c730b9,VODKA,499.8,1733.8,VODKA
5eefba8d074e4c26e6c730b9,SUIT,500.5,1101.3,SUIT
5eefba8d074e4c26e6c730b9,TRIVIA,498.9,868,XXXXX
5eefba8d074e4c26e6c730b9,SPUNK,499.4,934,XXXXX
5eefba8d074e4c26e6c730b9,MEET,501.4,1216.3,MEET
5eefba8d074e4c26e6c730b9,WIND,500.8,1081.7,WIND
5eefba8d074e4c26e6c730b9,ERUPT,501.5,2749.9,ERUPT
5eefba8d074e4c26e6c730b9,CORNER,500.9,283.3,XXXXX
5eefba8d074e4c26e6c730b9,SHAVE,500.3,2950.1,SHAVE 
