Participant,Prime,Prime_Duration,rt,Response
609cf2d70b8cb2427c16f033,SPAN,487.5,1399,SPAN
609cf2d70b8cb2427c16f033,CLAW,493.1,2754.6,XXXXX
609cf2d70b8cb2427c16f033,FOREST,493,1096.3,FOREST
609cf2d70b8cb2427c16f033,CHEAT,491.4,917.2,CHEAT
609cf2d70b8cb2427c16f033,MIDLAND,492.9,1429.2,MIDLAND
609cf2d70b8cb2427c16f033,EFFIGY,492.9,1644.8,EFFIGY
609cf2d70b8cb2427c16f033,ERUPT,493.3,998.1,ERUPT
609cf2d70b8cb2427c16f033,SNAP,492.9,880,SNAP
609cf2d70b8cb2427c16f033,KEEP,489.3,752.9,KEEP
609cf2d70b8cb2427c16f033,DAMAGE,492.7,959.9,DAMAGE
609cf2d70b8cb2427c16f033,HOSTEL,490.2,1172.1,HOSTEL
609cf2d70b8cb2427c16f033,STARK,493.4,1154.3,STARK
609cf2d70b8cb2427c16f033,VOID,492.8,771,VOID
609cf2d70b8cb2427c16f033,SUIT,493,765.8,SUIT
609cf2d70b8cb2427c16f033,TOTALLY,493,1737.4,TOTALLY
609cf2d70b8cb2427c16f033,FAUNA,493,897.9,FAUNA
609cf2d70b8cb2427c16f033,MUZZLE,493.2,1013.8,MUZZLE
609cf2d70b8cb2427c16f033,LYNX,492.8,730,LYNX
609cf2d70b8cb2427c16f033,TRIVIA,490.4,975.1,TRIVIA
609cf2d70b8cb2427c16f033,LEND,492.9,1721.2,LEND
609cf2d70b8cb2427c16f033,MORAL,492.8,780,MORAL
609cf2d70b8cb2427c16f033,FLAK,492.9,691.2,FLAK
609cf2d70b8cb2427c16f033,PEEP,493.5,555.1,PEEP
609cf2d70b8cb2427c16f033,UNEASY,493.1,1645.2,UNEASY
609cf2d70b8cb2427c16f033,SPUNK,492.8,1175.9,SPUNK
609cf2d70b8cb2427c16f033,WIND,492.8,692.8,WIND
609cf2d70b8cb2427c16f033,OPTION,493.2,1051.1,OPTION
609cf2d70b8cb2427c16f033,VODKA,493.4,663.9,VODKA
609cf2d70b8cb2427c16f033,TRAITOR,492.9,1109.3,TRAITOR
609cf2d70b8cb2427c16f033,PULL,493,1034.7,PULL
609cf2d70b8cb2427c16f033,RESUME,493.3,896.6,RESUME
609cf2d70b8cb2427c16f033,CHEER,493.3,1660.5,XXXXX
609cf2d70b8cb2427c16f033,SPUN,493,1424.3,SPUN
609cf2d70b8cb2427c16f033,REACTOR,493.2,1858.3,REACTOR
609cf2d70b8cb2427c16f033,FREAK,492.9,767.2,FREK
609cf2d70b8cb2427c16f033,MEET,493,856.9,MEET
609cf2d70b8cb2427c16f033,CORNER,489.5,1013.7,CORNER
609cf2d70b8cb2427c16f033,SHAVE,493.2,1692.5,SHAVE
609cf2d70b8cb2427c16f033,CEASE,493.1,1083.6,CEASE
609cf2d70b8cb2427c16f033,PIAZZA,492.9,1239.5,PIAZZA
