Participant,Prime,Prime_Duration,rt,Response
603a66ce28bb606433cb9c91,LYNX,482.5,6187.8,  
603a66ce28bb606433cb9c91,FAUNA,499.9,1821.1,FAUNA
603a66ce28bb606433cb9c91,FOREST,500.2,2587.7,FOREST
603a66ce28bb606433cb9c91,TRIVIA,500,2470.7,TRIVIAL
603a66ce28bb606433cb9c91,MIDLAND,499.9,3288.1,MIDNEST
603a66ce28bb606433cb9c91,SPUN,499.9,1938.1,SPUN
603a66ce28bb606433cb9c91,SNAP,499.6,2371.8,SNAP
603a66ce28bb606433cb9c91,RESUME,499.8,2470.8,RESUME
603a66ce28bb606433cb9c91,VODKA,500,1221.6,VODKA
603a66ce28bb606433cb9c91,OPTION,499.8,1501.6,OPTION
603a66ce28bb606433cb9c91,LEND,499.7,1487.7,LENDS
603a66ce28bb606433cb9c91,SUIT,499.7,1406.9,SUIT
603a66ce28bb606433cb9c91,CHEER,500,2221,CHEERS
603a66ce28bb606433cb9c91,PIAZZA,500.1,1483.1,PIAZZA
603a66ce28bb606433cb9c91,SPAN,499.7,1199.8,SPAN
603a66ce28bb606433cb9c91,TRAITOR,499.8,2816.3,TRAITOR
603a66ce28bb606433cb9c91,PULL,499.9,1033.2,PULL
603a66ce28bb606433cb9c91,FREAK,499.8,1266.4,FREAK
603a66ce28bb606433cb9c91,SHAVE,500,1866.2,SHAVE
603a66ce28bb606433cb9c91,SPUNK,499.9,1771.8,SPUNK
603a66ce28bb606433cb9c91,CEASE,500.1,1354.5,CEASE
603a66ce28bb606433cb9c91,HOSTEL,500,1388.6,HOSTEL
603a66ce28bb606433cb9c91,VOID,500,1437.9,VOID
603a66ce28bb606433cb9c91,KEEP,500,1316.7,KEEP
603a66ce28bb606433cb9c91,MUZZLE,500.4,1837.4,MUZZLE
603a66ce28bb606433cb9c91,TOTALLY,499.6,4837.8,TOTALLY
603a66ce28bb606433cb9c91,FLAK,500.1,1071.5,FLAK
603a66ce28bb606433cb9c91,DAMAGE,500,2382.7,DAMAGE
603a66ce28bb606433cb9c91,PEEP,499.9,1049.8,PEEP
603a66ce28bb606433cb9c91,CHEAT,499.9,1366.3,CHEAT
603a66ce28bb606433cb9c91,WIND,499.9,1766.5,WIND
603a66ce28bb606433cb9c91,ERUPT,499.9,2299.7,ERUPT
603a66ce28bb606433cb9c91,MEET,499.2,1849.7,MEET
603a66ce28bb606433cb9c91,EFFIGY,499.6,1488,EFFIGY
603a66ce28bb606433cb9c91,CORNER,500,2154.5,CORNER
603a66ce28bb606433cb9c91,UNEASY,499.7,1688.7,UNEASY
603a66ce28bb606433cb9c91,STARK,499.6,1604.1,STARK
603a66ce28bb606433cb9c91,REACTOR,500,1949.8,REACTOR
603a66ce28bb606433cb9c91,CLAW,500,1349.7,CLAW
603a66ce28bb606433cb9c91,MORAL,500,983,MORAL
