RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
CLUE,,,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
PIECE,z,1.5563,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
SURE,z,1.3644,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
TREE,slash,3.7968,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
STAMP,slash,2.3415,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
WORLD,z,2.5097,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
MAD,z,1.395,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
CHURCH,slash,2.5255,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
TAKE,z,1.6361,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
PAIN,slash,1.2342,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
CLOWN,,,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
GHOST,slash,1.8174,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
PLAN,z,1.1457,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
MATH,z,1.0341,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
SUPPER,z,0.8598,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
SPIT,slash,1.1426,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
SMILE,slash,0.7426,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
TENNIS,slash,1.7703,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
NEPHEW,z,1.7234,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
MAYBE,z,1.1244,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
NIGHTS,z,1.0096,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
FROG,slash,0.6957,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
READ,slash,1.2285,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
THANKS,z,1.1432,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
NECK,z,2.1172,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
CLOSE,slash,2.5511,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
CARRY,slash,1.2171,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
ANIMAL,slash,0.6838,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
JEANS,slash,1.3831,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
FRONT,z,1.2001,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
ROCK,slash,1.3343,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
STORY,slash,0.9176,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
MOVE,z,1.9004,603a66ce28bb606433cb9c91,1,2021-06-03_01h32.09.549,DelayedExp,2020.1.3,60
