RecalledWord,StudyPosition,Block
SCISSORS,1,1
PLANE ,2,1
EXCUSE,3,1
MARRY,4,1
WRONG,5,1
HATE,6,1
SLIDE,7,1
PURPOSE,8,1
DRUGS,9,1
BUSH,10,1
YOUNG,11,1
STRIPE,12,1
KNIFE,13,1
RENT,14,1
SILVER,15,1
QUIET,16,1
EXACT,17,1
CARD,18,1
POTATO,19,1
SHERIFF,20,1
NECK,21,1
PACKAGE,22,1
SAME,23,1
PIECE,24,1
REAL,25,1
RAIN,26,1
DEATH,27,1
MANY,28,1
ANNOY,29,1
THANKS,30,1
SPIT,31,1
VOTE,32,1
CHILD,33,1
TOOL,34,1
TOCK,35,1
THIN,36,1
SHALLOW,37,1
DRAW,38,1
STAMP,39,1
TRAILER,40,1
CLOWN,41,1
DISAGREE,42,1
ARMS,1,2
SHEEP,2,2
BRAIN,3,2
STEAL,4,2
GRAVE,5,2
MATH,6,2
RULE,7,2
GUILT,8,2
NIGHTS,9,2
WOOD,10,2
BIKE,11,2
ROSE,12,2
TOOTH,13,2
SHIRT,14,2
TOUCH,15,2
FAKE,16,2
BREAD,17,2
STUPID,18,2
STING,19,2
PROPER,20,2
CELL,21,2
KNIT,22,2
SKIN,23,2
MILK,24,2
BABY,25,2
LIGHT,26,2
WRITE,27,2
STRESS,28,2
MOVE,29,2
CLIMB,30,2
REPEAT,31,2
SPOTS,32,2
UNDER,33,2
SELF,34,2
PENNY,35,2
TOWN,36,2
CLASS,37,2
EXPLODE,38,2
DOCTOR,39,2
HEAD,40,2
GRAND,41,2
SUBJECT,42,2
MAID,1,3
MINIMUM,2,3
PRIDE,3,3
BOSS,4,3
ENGLISH,5,3
ONCE,6,3
PAPER,7,3
SOFT,8,3
SNEEZE,9,3
ITCH,10,3
LARGE,11,3
TIRED,12,3
FIRE,13,3
ALLOW,14,3
CARRY,15,3
WATER,16,3
BALL ,17,3
SILK,18,3
SMART,19,3
PLAN,20,3
COPY,21,3
WANT,22,3
FRONT,23,3
SPICE,24,3
UNCLEAR,25,3
LETTER,26,3
HELLO,27,3
CASTLE,28,3
PENCIL,29,3
MAD,30,3
GLASSES,31,3
FINISH,32,3
CAKE,33,3
SLEEP,34,3
OVEN,35,3
SURE,36,3
JEANS,37,3
EFFECT,38,3
SMALL,39,3
MONKEY,40,3
BANK,41,3
NINE,42,3
YEAR,1,4
SHIP,2,4
BELL,3,4
FIND,4,4
JACKET,5,4
SICK,6,4
WARM,7,4
SMELL,8,4
STREET,9,4
FOOD,10,4
BOARD,11,4
SING,12,4
DESERT,13,4
NONE,14,4
DRESS,15,4
ROOF,16,4
TREE,17,4
CLEAR,18,4
STRANGE,19,4
MAGIC,20,4
MAYBE,21,4
STORE,22,4
LAUGH,23,4
CHOOSE,24,4
CHURCH,25,4
HAIR,26,4
MUSIC ,27,4
LETTUCE,28,4
SWORD,29,4
HAPPY,30,4
PROBLEM,31,4
LOVE,32,4
LOSE,33,4
TAKE,34,4
GAME,35,4
COLLECT,36,4
STICKY,37,4
SOUR,38,4
HEAR,39,4
TALK,40,4
VOLCANO,41,4
BREAK,42,4
