DelayedWord,DelayedRT
CHIL,8003.615
XXXXX,8003.65
BLACK,8003.26
HOTEL,8000.05
XXXXX,8003.55
BRIDE,8003.585
BUTTER,8003.485
ALIVE,8003.655
WILD,8003.835
TOUR,8003.56
MOST,8003.69
FIRST,8003.615
LOOK,8003.58
BRIDE,8003.835
DEAF,8003.665
DIRT,8003.535
SMILE,8003.6
LEARN,8003.78
JUMP,8003.87
WATTER,8003.89
LEMON,8003.91
THROW,8003.94
CLOSE,8003.735
MINUTE,8003.63
FINGER,8003.53
FOUND,8003.57
ANIMAL,7988.445
WORST,8003.99
THERE,8003.805
OFFICE,8003.655
TIGER,8003.69
HORSE,8003.855
LION,8003.805
PLANT,8003.85
LEMON,8004.11
MINUTE,8004.09
XXXXX,8003.99
SHARK,8003.905
WHALE,8004.115
DOLFIN,8004.13
UNCLE,8004.055
PHONE,8003.75
SHORT,8003.975
BEACH,7988.53
EGGS,8004.005
FLOWER,8004.075
XXXXX,8004.035
STAIRS,8003.985
STOP,8004.535
SONG,8004.085
M,8004.01
MOUSIC,7987.575
SHEETS,8004.02
TWELVE,7988.23
ELEVEN,8003.93
YELLOW,8004.25
RED,8003.875
WORK,8003.825
JAIL,7987.735
JUSTICE,7987.84
DREAM,7988.83
GLORY,8004.36
STAIRS,7987.7
RIGHT,7987.62
LEFT,8004.28
CENTER,7988.785
ALIVE,7987.68
DEAD,7987.565
NAVY,7987.62
MOTHER,6838.16
