Participant,Prime,Prime_Duration,rt,Response
5f1eb74f9320b401289bfd0a,CLAW,499.7299999,4967.83,CLAW
5f1eb74f9320b401289bfd0a,TRAITOR,499.75,3699.535,TRAITOR
5f1eb74f9320b401289bfd0a,LEND,498.99,2266.53,LEND
5f1eb74f9320b401289bfd0a,PEEP,500.7900001,3463.095,SLEEP
5f1eb74f9320b401289bfd0a,FLAK,500.83,2449.67,FLAK
5f1eb74f9320b401289bfd0a,SPUNK,498.7549999,2866.235,SPUNK
5f1eb74f9320b401289bfd0a,RESUME,500.2499999,4100.32,RESUME
5f1eb74f9320b401289bfd0a,HOSTEL,499.755,3099.025,HOTEL
5f1eb74f9320b401289bfd0a,PIAZZA,499.185,5201.14,PIAZZA
5f1eb74f9320b401289bfd0a,CHEAT,500.815,2049.25,CHEAT
5f1eb74f9320b401289bfd0a,OPTION,500.8650001,2283.465,OPTION
5f1eb74f9320b401289bfd0a,WIND,499.4549999,4483.895,WIND
5f1eb74f9320b401289bfd0a,TOTALLY,501.1100001,3334.65,TOTALLY
5f1eb74f9320b401289bfd0a,UNEASY,500.7849999,2534.605,UNEASY
5f1eb74f9320b401289bfd0a,SPAN,500.1750001,2233.915,SPANS
5f1eb74f9320b401289bfd0a,CEASE,499.14,2751.64,CEASE
5f1eb74f9320b401289bfd0a,FOREST,499.5200001,2111.57,FOREST
5f1eb74f9320b401289bfd0a,VODKA,512.3600001,3167.365,VODKA
5f1eb74f9320b401289bfd0a,FAUNA,499.4600001,3300.695,FAUNA
5f1eb74f9320b401289bfd0a,MORAL,500.765,4216.295,MORAL
5f1eb74f9320b401289bfd0a,REACTOR,500.0400001,3980.845,REACTORS
5f1eb74f9320b401289bfd0a,SNAP,500.1149999,1832.94,SNAP
5f1eb74f9320b401289bfd0a,DAMAGE,500.9450001,3917.61,DAMAGE
5f1eb74f9320b401289bfd0a,CHEER,499.83,1715.545,CHEER
5f1eb74f9320b401289bfd0a,KEEP,499.7299999,2150.115,KEEP
5f1eb74f9320b401289bfd0a,SHAVE,500.25,2134.68,SHAVE
5f1eb74f9320b401289bfd0a,MEET,500.6199999,2884.68,MEET
5f1eb74f9320b401289bfd0a,ERUPT,501.0350001,2299.2,ERUPT
5f1eb74f9320b401289bfd0a,LYNX,499.8400001,2783.335,LYNX
5f1eb74f9320b401289bfd0a,SUIT,499.05,1900.515,SUIT
5f1eb74f9320b401289bfd0a,TRIVIA,499.77,2719.08,TRIVIA
5f1eb74f9320b401289bfd0a,PULL,501.7599999,1732.065,PULL
5f1eb74f9320b401289bfd0a,VOID,500.12,2817.11,VOID
5f1eb74f9320b401289bfd0a,EFFIGY,500.08,2267.175,EFFIGY
5f1eb74f9320b401289bfd0a,SPUN,499.48,2902.36,SPUN
5f1eb74f9320b401289bfd0a,CORNER,500.8400001,2385.22,CORNER
5f1eb74f9320b401289bfd0a,FREAK,495.82,2477,FREAK
5f1eb74f9320b401289bfd0a,STARK,500.89,2097.84,STARK
5f1eb74f9320b401289bfd0a,MUZZLE,499.8199999,7481.025,MUZZLE
5f1eb74f9320b401289bfd0a,MIDLAND,500.81,3193.845,MIDLAND
