RecalledWord,StudyPosition,Block
PIECE,1,1
THANKS,2,1
CHILD,3,1
SLIDE,4,1
HATE,5,1
SPIT,6,1
MANY,7,1
DEATH,8,1
SCISSORS,9,1
NECK,10,1
SILVER,11,1
TOCK,12,1
BUSH,13,1
DRAW,14,1
SAME,15,1
CLOWN,16,1
PACKAGE,17,1
PURPOSE,18,1
SHERIFF,19,1
STAMP,20,1
STRIPE,21,1
DRUGS,22,1
REAL,23,1
DISAGREE,24,1
YOUNG,25,1
THIN,26,1
CARD,27,1
ANNOY,28,1
RAIN,29,1
EXACT,30,1
WRONG,31,1
VOTE,32,1
KNIFE,33,1
MARRY,34,1
SHALLOW,35,1
POTATO,36,1
EXCUSE,37,1
TOOL,38,1
QUIET,39,1
TRAILER,40,1
RENT,41,1
PLANE ,42,1
TOOTH,1,2
WRITE,2,2
MOVE,3,2
TOWN,4,2
MATH,5,2
SHIRT,6,2
KNIT,7,2
STING,8,2
SUBJECT,9,2
TOUCH,10,2
BABY,11,2
HEAD,12,2
RULE,13,2
PENNY,14,2
LIGHT,15,2
BREAD,16,2
GRAND,17,2
CLASS,18,2
BIKE,19,2
GUILT,20,2
SKIN,21,2
DOCTOR,22,2
STEAL,23,2
FAKE,24,2
NIGHTS,25,2
EXPLODE,26,2
WOOD,27,2
CLIMB,28,2
UNDER,29,2
MILK,30,2
ARMS,31,2
CELL,32,2
SPOTS,33,2
SELF,34,2
SHEEP,35,2
BRAIN,36,2
ROSE,37,2
REPEAT,38,2
GRAVE,39,2
STRESS,40,2
STUPID,41,2
PROPER,42,2
GLASSES,1,3
ITCH,2,3
FINISH,3,3
UNCLEAR,4,3
MINIMUM,5,3
SNEEZE,6,3
BOSS,7,3
COPY,8,3
SURE,9,3
MAD,10,3
WANT,11,3
CARRY,12,3
ALLOW,13,3
BANK,14,3
ENGLISH,15,3
HELLO,16,3
SMALL,17,3
PLAN,18,3
OVEN,19,3
CASTLE,20,3
FIRE,21,3
LARGE,22,3
SILK,23,3
CAKE,24,3
MAID,25,3
WATER,26,3
EFFECT,27,3
JEANS,28,3
PAPER,29,3
SPICE,30,3
ONCE,31,3
LETTER,32,3
PRIDE,33,3
SLEEP,34,3
MONKEY,35,3
TIRED,36,3
SMART,37,3
NINE,38,3
BALL ,39,3
SOFT,40,3
FRONT,41,3
PENCIL,42,3
NONE,1,4
SOUR,2,4
LOVE,3,4
TREE,4,4
MAYBE,5,4
SMELL,6,4
VOLCANO,7,4
MAGIC,8,4
STRANGE,9,4
MUSIC ,10,4
YEAR,11,4
BREAK,12,4
HAPPY,13,4
STORE,14,4
BOARD,15,4
STREET,16,4
LOSE,17,4
LAUGH,18,4
FIND,19,4
BELL,20,4
WARM,21,4
CLEAR,22,4
LETTUCE,23,4
TALK,24,4
CHURCH,25,4
SING,26,4
CHOOSE,27,4
STICKY,28,4
GAME,29,4
FOOD,30,4
HAIR,31,4
PROBLEM,32,4
SICK,33,4
SHIP,34,4
DRESS,35,4
JACKET,36,4
ROOF,37,4
DESERT,38,4
SWORD,39,4
COLLECT,40,4
TAKE,41,4
HEAR,42,4
